pair_id,musecp_key,musecp_chroma_mean,musecp_chroma_dtw,musecp_bpm,musecp_beat_f,musecp_beat_ig,musecp_struct_f,musecp_ari,musecp_contour,musecp_motif,musecp_mfcc_skl,musecp_mfcc_cos,musecp_mean12,musecp_mean10
ambient_06::style_swap::swap_cross,0.833333,0.828582,0.851539,0.038499,0.347826,0.422162,0.634001,0.087534,0.246775,0.000000,0.218219,0.978563,0.396305,0.356029
ambient_06::distortion::drv12,0.833333,0.997715,0.995054,0.292156,1.000000,0.768426,0.927364,0.860322,0.861111,0.636364,0.318883,0.990098,0.780057,0.805235
ambient_06::style_swap::swap_same,0.000000,0.680497,0.528398,0.109171,0.105263,0.388226,0.663450,0.184843,0.283957,0.090909,0.193584,0.956883,0.277867,0.218677
ambient_07::pitch_shift::-4st,0.333333,0.375979,0.226006,1.000000,1.000000,1.000000,1.000000,1.000000,0.875259,0.333333,0.487003,0.992088,0.672251,0.658844
ambient_07::control::ctrl,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000
ambient_07::pitch_shift::-2st,0.666667,0.684323,0.641143,1.000000,1.000000,1.000000,1.000000,1.000000,0.904424,0.666667,0.757798,0.997270,0.836370,0.828155
ambient_07::pitch_shift::-1st,0.166667,0.337665,0.231993,1.000000,1.000000,1.000000,1.000000,1.000000,0.947831,0.666667,0.869872,0.998533,0.722189,0.679796
ambient_07::pitch_shift::+1st,0.166667,0.340408,0.234446,1.000000,1.000000,0.818770,1.000000,1.000000,0.887562,1.000000,0.867056,0.997609,0.728704,0.687994
ambient_07::pitch_shift::+2st,0.666667,0.665038,0.622596,1.000000,1.000000,0.818770,1.000000,1.000000,0.905464,0.666667,0.734914,0.996606,0.815037,0.804915
ambient_07::pitch_shift::+4st,0.333333,0.351794,0.206939,1.000000,1.000000,0.818770,1.000000,1.000000,0.885090,0.666667,0.561229,0.990331,0.686961,0.669261
ambient_07::time_stretch::-20pct,1.000000,0.994794,0.966482,0.113600,0.111111,0.440043,1.000000,1.000000,0.647771,0.333333,0.871947,0.997460,0.697089,0.649583
ambient_07::time_stretch::-10pct,1.000000,0.997988,0.987764,0.375769,0.315789,0.379954,1.000000,1.000000,0.742892,0.333333,0.914267,0.998715,0.747437,0.705635
ambient_07::time_stretch::-5pct,1.000000,0.999317,0.996409,0.600094,0.111111,0.379954,1.000000,1.000000,0.732973,0.666667,0.925510,0.998593,0.777793,0.740951
ambient_07::time_stretch::+5pct,1.000000,0.999511,0.994261,0.571607,0.200000,0.417285,0.968135,0.540236,0.744187,0.333333,0.928925,0.998303,0.715759,0.666199
ambient_07::time_stretch::+10pct,1.000000,0.997371,0.992258,0.308962,0.300000,0.379954,1.000000,1.000000,0.689146,0.166667,0.914450,0.997754,0.721241,0.674283
ambient_07::lowpass::lp8000,1.000000,0.999993,0.999985,1.000000,1.000000,1.000000,1.000000,1.000000,0.999988,1.000000,0.910088,0.999659,0.992473,0.999995
ambient_07::lowpass::lp4000,1.000000,0.999998,0.999997,1.000000,1.000000,0.912461,1.000000,1.000000,0.999933,1.000000,0.021711,0.981615,0.909540,0.991237
ambient_07::time_stretch::+20pct,1.000000,0.995239,0.989956,0.156526,0.190476,0.422162,0.663318,0.073036,0.665904,0.666667,0.889538,0.997854,0.604346,0.536490
ambient_07::lowpass::lp2000,1.000000,0.999885,0.999839,1.000000,1.000000,0.865250,1.000000,1.000000,0.963078,1.000000,0.000171,0.865094,0.889491,0.981748
ambient_07::distortion::drv4,1.000000,0.999942,0.999795,1.000000,1.000000,1.000000,1.000000,1.000000,0.945747,1.000000,0.855844,0.997867,0.981966,0.993002
ambient_07::distortion::drv12,1.000000,0.998272,0.996707,1.000000,1.000000,1.000000,1.000000,1.000000,0.843031,1.000000,0.511039,0.986549,0.940705,0.979176
ambient_07::distortion::drv32,1.000000,0.990142,0.987092,1.000000,1.000000,0.835505,0.975645,0.639698,0.725008,1.000000,0.293962,0.973401,0.858976,0.904210
ambient_07::style_swap::swap_cross,0.666667,0.798008,0.772059,0.571607,0.000000,0.000000,0.979802,0.000000,0.323373,0.000000,0.210436,0.912127,0.404726,0.373992
ambient_08::control::ctrl,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000
ambient_08::pitch_shift::-4st,0.333333,0.719124,0.513898,0.407067,0.352941,0.449804,1.000000,1.000000,0.816900,1.000000,0.517664,0.990577,0.648226,0.627109
ambient_07::style_swap::swap_same,0.833333,0.800002,0.701310,0.080712,0.285714,0.388226,0.625516,0.057277,0.256620,0.000000,0.190767,0.931891,0.363079,0.323876
ambient_08::pitch_shift::-2st,0.666667,0.613066,0.417306,0.038236,0.315789,0.422162,1.000000,1.000000,0.814227,0.000000,0.692270,0.992674,0.547491,0.488544
ambient_08::pitch_shift::-1st,0.166667,0.456951,0.330537,0.038236,0.315789,0.422162,1.000000,1.000000,0.858496,1.000000,0.826413,0.995932,0.576602,0.509714
ambient_08::pitch_shift::+2st,0.666667,0.590917,0.381742,1.000000,0.625000,0.533369,1.000000,1.000000,0.859575,1.000000,0.660615,0.990417,0.741498,0.724757
ambient_08::pitch_shift::+1st,0.166667,0.464984,0.345622,1.000000,0.375000,0.580032,0.703483,0.178856,0.858304,1.000000,0.823993,0.995412,0.557716,0.487348
ambient_08::pitch_shift::+4st,0.333333,0.661848,0.442628,0.038236,0.555556,0.417285,1.000000,1.000000,0.806857,0.000000,0.466786,0.978229,0.527225,0.488311
ambient_08::time_stretch::-10pct,1.000000,0.986971,0.985102,0.139631,0.705882,0.449804,0.988471,0.907007,0.549915,0.666667,0.861230,0.996857,0.757262,0.722927
ambient_08::time_stretch::-20pct,1.000000,0.969421,0.988195,0.075473,0.210526,0.422162,0.657594,0.154933,0.551226,1.000000,0.856162,0.997875,0.614364,0.551847
ambient_08::time_stretch::+5pct,1.000000,0.996283,0.996831,0.042502,0.210526,0.456099,0.967480,0.630648,0.643457,0.000000,0.862030,0.995277,0.638633,0.580660
ambient_08::time_stretch::+10pct,1.000000,0.994553,0.997071,0.042502,0.300000,0.330858,1.000000,1.000000,0.574907,0.000000,0.868783,0.995356,0.664968,0.611578
ambient_08::time_stretch::+20pct,0.833333,0.961141,0.973242,0.465043,0.000000,0.440043,1.000000,1.000000,0.504367,1.000000,0.783786,0.979430,0.730974,0.700982
ambient_08::time_stretch::-5pct,1.000000,0.996778,0.996234,0.104248,0.090909,0.342677,0.652428,0.125822,0.606574,1.000000,0.891285,0.997662,0.609975,0.543091
ambient_08::lowpass::lp8000,1.000000,0.999880,0.999815,1.000000,0.750000,0.710914,1.000000,1.000000,0.999936,1.000000,0.228347,0.983309,0.889248,0.946042
ambient_08::lowpass::lp4000,1.000000,0.999890,0.999833,0.135267,0.000000,0.000000,1.000000,1.000000,0.999701,1.000000,0.011461,0.976267,0.676720,0.713448
ambient_08::lowpass::lp2000,1.000000,0.999125,0.998902,1.000000,0.000000,0.000000,0.939589,0.000000,0.980966,1.000000,0.000213,0.870458,0.642836,0.685186
ambient_08::style_swap::swap_cross,0.166667,0.738242,0.598588,0.650077,0.133333,0.440043,1.000000,1.000000,0.258912,0.000000,0.108122,0.805663,0.453214,0.453753
ambient_08::distortion::drv32,1.000000,0.984001,0.980482,0.244279,0.500000,0.486706,0.948043,0.258037,0.801274,1.000000,0.336365,0.990510,0.700567,0.708055
ambient_08::style_swap::swap_same,0.500000,0.773432,0.530578,0.139631,0.461538,0.486706,0.988471,0.907007,0.285122,0.000000,0.110278,0.772350,0.457288,0.461975
ambient_08::distortion::drv4,1.000000,0.999854,0.999589,0.671974,0.000000,0.486706,0.652428,0.125822,0.992835,1.000000,0.956146,0.999587,0.709345,0.655644
ambient_08::distortion::drv12,1.000000,0.996165,0.994566,0.671974,0.250000,0.533369,0.640385,0.036803,0.923772,1.000000,0.681713,0.995215,0.692960,0.663891
ambient_09::control::ctrl,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000
ambient_09::pitch_shift::-4st,0.333333,0.683641,0.539766,1.000000,0.705882,0.669448,1.000000,1.000000,0.866572,0.307692,0.617236,0.989122,0.699397,0.678713
ambient_09::pitch_shift::-2st,0.666667,0.862513,0.770667,0.058713,0.285714,0.529330,1.000000,1.000000,0.896237,0.230769,0.800411,0.994011,0.661271,0.614122
ambient_09::pitch_shift::-1st,0.166667,0.637805,0.516222,1.000000,0.823529,0.827920,1.000000,1.000000,0.902483,0.230769,0.865164,0.993233,0.718734,0.676686
ambient_09::pitch_shift::+1st,0.166667,0.655224,0.533853,1.000000,0.823529,0.746754,1.000000,1.000000,0.900366,0.461538,0.873596,0.993421,0.735738,0.696227
ambient_09::pitch_shift::+2st,0.666667,0.843445,0.757021,1.000000,0.823529,0.912461,1.000000,1.000000,0.894769,0.307692,0.774593,0.990324,0.816401,0.803253
ambient_09::pitch_shift::+4st,0.333333,0.672817,0.524811,1.000000,0.823529,0.784084,1.000000,1.000000,0.861426,0.461538,0.637975,0.983300,0.729302,0.713145
ambient_09::time_stretch::-20pct,1.000000,0.992283,0.978833,0.073528,0.315789,0.361967,0.953962,0.694350,0.641868,0.538462,0.849494,0.995113,0.686339,0.639178
ambient_09::time_stretch::-10pct,1.000000,0.996468,0.988107,0.375769,0.375000,0.476000,0.988471,0.907007,0.729045,0.615385,0.871802,0.994821,0.768648,0.735749
ambient_09::time_stretch::-5pct,1.000000,0.996669,0.990521,0.600094,0.000000,0.408326,1.000000,1.000000,0.767130,0.538462,0.891089,0.993262,0.759575,0.723099
ambient_09::time_stretch::+5pct,1.000000,0.997927,0.988671,0.571607,0.000000,0.476000,0.976949,0.826556,0.731866,0.384615,0.897622,0.992734,0.728330,0.685008
ambient_09::time_stretch::+10pct,1.000000,0.997549,0.980173,0.113600,0.133333,0.476000,0.953962,0.694350,0.707515,0.307692,0.884119,0.993219,0.675288,0.622656
ambient_09::lowpass::lp8000,1.000000,1.000000,0.999999,1.000000,1.000000,1.000000,1.000000,1.000000,0.999979,1.000000,0.358038,0.954824,0.942489,0.999997
ambient_09::lowpass::lp4000,1.000000,0.999997,0.999996,1.000000,1.000000,0.889563,1.000000,1.000000,0.999927,1.000000,0.044035,0.843357,0.897215,0.988946
ambient_09::lowpass::lp2000,1.000000,0.999877,0.999783,0.019938,0.444444,0.656117,1.000000,1.000000,0.997084,0.692308,0.000128,0.836253,0.719517,0.780857
ambient_09::distortion::drv4,1.000000,0.999991,0.999881,1.000000,0.823529,0.827920,1.000000,1.000000,0.997008,1.000000,0.982358,0.999368,0.969094,0.964745
ambient_09::time_stretch::+20pct,1.000000,0.993583,0.974025,0.375769,0.400000,0.440043,0.661325,0.155081,0.678829,0.461538,0.873789,0.991310,0.628541,0.567796
ambient_09::distortion::drv12,1.000000,0.998839,0.997160,1.000000,0.823529,0.669448,0.948043,0.258037,0.963342,0.923077,0.839372,0.989904,0.862143,0.851710
ambient_09::distortion::drv32,1.000000,0.993426,0.988538,0.058713,0.285714,0.529330,0.948043,0.258037,0.896517,0.769231,0.626155,0.971997,0.686292,0.663919
ambient_09::style_swap::swap_cross,0.833333,0.826400,0.704887,0.571607,0.222222,0.388226,0.988702,0.893464,0.270725,0.000000,0.244608,0.917419,0.539348,0.531556
ambient_09::style_swap::swap_same,0.000000,0.519514,0.424667,0.244279,0.000000,0.529330,1.000000,1.000000,0.324107,0.153846,0.134551,0.672494,0.366213,0.360899
ambient_10::control::ctrl,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000
ambient_10::pitch_shift::-2st,0.000000,0.923362,0.901495,1.000000,1.000000,0.741593,0.977023,0.479905,0.757294,0.125000,0.677771,0.998384,0.702142,0.674966
ambient_10::pitch_shift::-4st,0.333333,0.864044,0.840334,0.506619,0.347826,0.388226,0.975624,0.478682,0.628830,0.000000,0.409264,0.995786,0.544011,0.512336
ambient_10::pitch_shift::-1st,0.833333,0.958479,0.931763,0.506619,0.608696,0.435926,0.978504,0.481200,0.683212,0.125000,0.751181,0.999008,0.678601,0.639309
ambient_10::pitch_shift::+1st,0.166667,0.982523,0.963271,0.273835,0.521739,0.393076,0.618868,0.028251,0.826762,0.125000,0.673989,0.998366,0.508194,0.442609
ambient_10::pitch_shift::+2st,0.666667,0.955737,0.929545,0.078083,0.320000,0.338020,0.958397,0.307845,0.670289,0.000000,0.547625,0.997432,0.549440,0.504840
ambient_10::pitch_shift::+4st,0.166667,0.942409,0.922065,0.156526,0.363636,0.361967,0.989586,0.655126,0.614186,0.000000,0.327653,0.993062,0.526969,0.500337
ambient_10::time_stretch::-20pct,1.000000,0.992843,0.980338,0.025694,0.300000,0.435926,0.948043,0.258037,0.439219,0.500000,0.681488,0.998862,0.611659,0.565963
ambient_10::time_stretch::-10pct,0.833333,0.990605,0.981846,0.469752,0.000000,0.388226,0.989586,0.655126,0.534867,0.375000,0.751210,0.999086,0.651456,0.606724
ambient_10::time_stretch::-5pct,1.000000,0.997369,0.987571,0.201898,0.416667,0.393076,0.948043,0.258037,0.494388,0.000000,0.751588,0.998914,0.603905,0.549643
ambient_10::time_stretch::+5pct,0.833333,0.997944,0.988930,0.058817,0.200000,0.361967,0.978504,0.481200,0.571075,0.125000,0.770936,0.999118,0.601696,0.545035
ambient_10::time_stretch::+10pct,0.833333,0.997298,0.985416,0.506619,0.260870,0.393076,0.967772,0.376768,0.479398,0.500000,0.740318,0.998987,0.654587,0.611581
ambient_10::time_stretch::+20pct,0.833333,0.994945,0.984731,0.017781,0.300000,0.404817,0.978271,0.480996,0.450157,0.250000,0.799183,0.999467,0.609172,0.551145
ambient_10::lowpass::lp8000,1.000000,0.999999,0.999998,0.038236,0.380952,0.435926,1.000000,1.000000,0.999609,1.000000,0.596910,0.997350,0.787388,0.785458
ambient_10::lowpass::lp2000,1.000000,0.999999,0.999998,0.156526,0.000000,0.000000,0.989899,0.000000,0.999627,1.000000,0.000016,0.970526,0.592344,0.613952
ambient_10::distortion::drv4,1.000000,0.999994,0.999955,1.000000,0.521739,0.490036,1.000000,1.000000,0.851322,0.250000,0.971180,0.999918,0.836830,0.807087
ambient_10::distortion::drv12,1.000000,0.999846,0.999159,0.025694,0.200000,0.330858,1.000000,1.000000,0.932917,1.000000,0.521217,0.992657,0.748543,0.746912
ambient_10::lowpass::lp4000,1.000000,1.000000,1.000000,0.003121,0.000000,0.000000,0.662822,0.038196,0.999572,1.000000,0.000772,0.981138,0.527105,0.534460
ambient_10::style_swap::swap_cross,1.000000,0.911153,0.885205,0.026605,0.000000,0.000000,0.989899,0.000000,0.275264,0.000000,0.057073,0.919503,0.397687,0.380096
ambient_10::distortion::drv32,1.000000,0.999001,0.996794,0.273835,0.272727,0.330858,0.662069,0.038073,0.806649,0.500000,0.126938,0.968216,0.546426,0.546405
ambient_11::control::ctrl,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,0.999999,1.000000,1.000000,1.000000
ambient_10::style_swap::swap_same,0.666667,0.799009,0.682473,0.014689,0.300000,0.361967,0.628463,0.036539,0.251799,0.000000,0.075861,0.947736,0.330691,0.294813
ambient_11::pitch_shift::-4st,0.333333,0.752165,0.667216,1.000000,1.000000,1.000000,1.000000,1.000000,0.765894,1.000000,0.431736,0.949091,0.801377,0.823904
ambient_11::pitch_shift::-2st,0.666667,0.854079,0.834168,1.000000,1.000000,1.000000,1.000000,1.000000,0.824045,0.857143,0.724235,0.985081,0.881407,0.886855
ambient_11::pitch_shift::-1st,0.166667,0.767445,0.724912,1.000000,1.000000,0.865250,1.000000,1.000000,0.852549,0.857143,0.887387,0.995479,0.823699,0.800182
ambient_11::pitch_shift::+1st,0.166667,0.758444,0.713789,0.214792,0.461538,0.533369,1.000000,1.000000,0.850646,1.000000,0.875046,0.995414,0.694100,0.645904
ambient_11::pitch_shift::+2st,0.500000,0.839353,0.808994,0.214792,0.461538,0.486706,1.000000,1.000000,0.824060,0.571429,0.722159,0.984776,0.685929,0.652522
ambient_11::pitch_shift::+4st,0.166667,0.737946,0.651192,0.214792,0.461538,0.486706,1.000000,1.000000,0.822504,0.857143,0.460946,0.949351,0.627541,0.612352
ambient_11::time_stretch::-20pct,1.000000,0.994201,0.986010,0.358656,0.352941,0.330858,0.977410,0.803884,0.543367,0.571429,0.899738,0.998650,0.721458,0.675919
ambient_11::time_stretch::-5pct,1.000000,0.999093,0.995432,0.085355,0.333333,0.309304,0.953028,0.719554,0.673096,0.571429,0.941223,0.999760,0.703072,0.649590
ambient_11::time_stretch::+5pct,1.000000,0.998875,0.996028,0.735197,0.000000,0.566607,1.000000,1.000000,0.688016,0.857143,0.960003,0.999082,0.809234,0.775178
ambient_11::time_stretch::+10pct,0.833333,0.997506,0.992042,0.523292,0.181818,0.517511,1.000000,1.000000,0.607513,0.285714,0.922052,0.998013,0.728668,0.682408
ambient_11::time_stretch::-10pct,1.000000,0.997191,0.989960,0.146225,0.315789,0.316013,0.652767,0.151891,0.615789,0.428571,0.919350,0.998960,0.587426,0.513087
ambient_11::time_stretch::+20pct,0.833333,0.996006,0.973619,0.292156,0.181818,0.517511,1.000000,1.000000,0.572305,0.428571,0.855898,0.996769,0.709797,0.666510
ambient_11::lowpass::lp8000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,0.999858,1.000000,0.390008,0.954578,0.945118,0.999982
ambient_11::lowpass::lp4000,1.000000,0.999879,0.999809,1.000000,1.000000,1.000000,0.664020,0.207843,0.998684,1.000000,0.028037,0.837255,0.780495,0.851132
ambient_11::lowpass::lp2000,1.000000,0.998010,0.996353,0.214792,0.461538,0.550982,0.929614,0.000000,0.977724,1.000000,0.000468,0.661268,0.640741,0.704936
ambient_11::distortion::drv4,1.000000,0.999773,0.999414,0.214792,0.461538,0.550982,1.000000,1.000000,0.990698,1.000000,0.919352,0.998704,0.844353,0.821426
ambient_11::distortion::drv12,1.000000,0.996835,0.995464,0.214792,0.307692,0.486706,0.978271,0.480996,0.936415,1.000000,0.663181,0.991566,0.750786,0.735524
ambient_11::distortion::drv32,1.000000,0.990995,0.987744,0.254823,0.307692,0.486706,0.978271,0.480996,0.883865,0.571429,0.421576,0.985952,0.690608,0.688070
ambient_11::style_swap::swap_cross,0.666667,0.892551,0.851322,0.235132,0.000000,0.566607,0.988235,0.916858,0.258126,0.000000,0.124264,0.720539,0.490476,0.505924
ambient_11::style_swap::swap_same,0.833333,0.970521,0.891888,0.756047,0.000000,0.476000,0.988471,0.907007,0.342206,0.285714,0.241713,0.907957,0.612754,0.620942
ambient_12::control::ctrl,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000
ambient_12::pitch_shift::-4st,0.333333,0.982208,0.969321,1.000000,1.000000,0.898542,0.901472,0.819280,0.627289,0.000000,0.176915,0.984246,0.705289,0.730335
ambient_12::pitch_shift::-2st,0.666667,0.991427,0.969803,1.000000,1.000000,0.805240,1.000000,1.000000,0.689303,0.250000,0.345307,0.995281,0.801030,0.827209
ambient_12::pitch_shift::-1st,0.166667,0.993196,0.976788,1.000000,1.000000,0.862197,0.793371,0.605394,0.646906,0.125000,0.627936,0.998549,0.705451,0.683902
ambient_12::pitch_shift::+1st,0.166667,0.994398,0.977498,1.000000,1.000000,0.953359,0.938860,0.888828,0.685702,0.125000,0.519718,0.996726,0.756943,0.756709
ambient_12::pitch_shift::+2st,0.666667,0.989240,0.967729,1.000000,1.000000,0.848573,0.938860,0.888828,0.734823,0.125000,0.294723,0.994024,0.774467,0.800525
ambient_12::pitch_shift::+4st,0.333333,0.982315,0.967080,0.027630,0.526316,0.233719,0.790599,0.627072,0.599712,0.000000,0.114646,0.986217,0.486055,0.473270
ambient_12::time_stretch::-20pct,1.000000,0.999439,0.989303,0.056637,0.424242,0.364025,1.000000,1.000000,0.364299,0.000000,0.740785,0.997736,0.646080,0.601458
ambient_12::time_stretch::-10pct,1.000000,0.999409,0.992473,1.000000,0.829268,0.783566,0.947765,0.907060,0.407697,0.000000,0.819174,0.998573,0.788235,0.764117
ambient_12::time_stretch::-5pct,1.000000,0.999122,0.994365,1.000000,0.206897,0.641267,0.617125,0.000000,0.420846,0.000000,0.844230,0.998651,0.595688,0.530547
ambient_12::time_stretch::+5pct,1.000000,0.999712,0.994665,1.000000,0.933333,0.816454,0.911272,0.837167,0.378829,0.000000,0.842518,0.996320,0.786458,0.759890
ambient_12::time_stretch::+20pct,1.000000,0.998863,0.991642,1.000000,0.650000,0.414501,0.677460,0.218041,0.360438,0.125000,0.891614,0.996720,0.649664,0.590785
ambient_12::time_stretch::+10pct,1.000000,0.999460,0.992893,1.000000,0.883721,0.654509,0.911272,0.837167,0.423939,0.125000,0.877211,0.997933,0.786886,0.756763
ambient_12::lowpass::lp8000,1.000000,0.999366,0.996882,1.000000,1.000000,1.000000,1.000000,1.000000,0.999799,1.000000,0.963517,1.000000,0.996531,0.999485
ambient_12::lowpass::lp4000,1.000000,0.999973,0.999835,1.000000,1.000000,0.790463,1.000000,1.000000,0.998541,1.000000,0.280272,0.990738,0.921561,0.978834
ambient_12::lowpass::lp2000,1.000000,0.999670,0.998938,1.000000,1.000000,0.878672,0.666563,0.183680,0.963238,0.500000,0.000103,0.902409,0.726702,0.782431
ambient_12::distortion::drv12,1.000000,0.999659,0.998093,0.005406,0.470588,0.243403,0.666563,0.183680,0.865962,0.375000,0.039944,0.996884,0.537557,0.541407
ambient_12::distortion::drv4,1.000000,0.999892,0.999403,0.027630,0.540541,0.268641,0.902059,0.823303,0.804493,0.000000,0.045384,0.998410,0.604103,0.620555
ambient_12::distortion::drv32,1.000000,0.999088,0.995523,0.184727,0.540541,0.221978,0.666563,0.183680,0.807856,0.125000,0.031332,0.994128,0.528192,0.531324
ambient_12::style_swap::swap_cross,0.333333,0.952994,0.897618,0.016547,0.352941,0.258957,0.656365,0.150396,0.241806,0.000000,0.021888,0.621010,0.320574,0.322885
ambient_12::style_swap::swap_same,0.166667,0.724964,0.581140,0.005406,0.352941,0.249274,0.659519,0.070985,0.235018,0.000000,0.037965,0.957022,0.267413,0.221680
ambient_13::pitch_shift::-4st,0.333333,0.546387,0.410438,0.743037,0.545455,0.559523,0.767892,0.605066,0.699831,0.000000,0.448042,0.993930,0.494501,0.449245
ambient_13::pitch_shift::-2st,0.666667,0.737797,0.767113,0.743037,0.545455,0.497461,0.518629,0.000000,0.715255,0.666667,0.734925,0.996939,0.566701,0.506875
ambient_13::control::ctrl,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000
ambient_13::pitch_shift::-1st,0.166667,0.477696,0.401356,0.743037,0.521739,0.465008,0.767892,0.605066,0.752708,0.666667,0.851289,0.998235,0.556361,0.482692
ambient_13::pitch_shift::+1st,0.166667,0.507755,0.428981,1.000000,1.000000,0.898542,0.518629,0.000000,0.734853,0.666667,0.843535,0.999208,0.564626,0.493283
ambient_13::pitch_shift::+2st,0.666667,0.732628,0.747760,0.743037,0.545455,0.470796,0.767892,0.605066,0.697316,0.000000,0.652564,0.998723,0.590963,0.544035
ambient_13::pitch_shift::+4st,0.333333,0.642396,0.502757,1.000000,0.875000,0.673358,0.518629,0.000000,0.647256,0.333333,0.479567,0.997091,0.506359,0.459985
ambient_13::time_stretch::-20pct,1.000000,0.968082,0.948280,0.121198,0.421053,0.388226,0.676320,0.363647,0.494646,0.333333,0.828711,0.997008,0.585112,0.519582
ambient_13::time_stretch::-10pct,1.000000,0.988942,0.977970,0.433727,0.285714,0.338020,0.744471,0.559470,0.554751,0.666667,0.860499,0.997847,0.666413,0.613875
ambient_13::time_stretch::-5pct,1.000000,0.992003,0.981423,0.562785,0.142857,0.440043,0.809273,0.673657,0.643125,0.666667,0.891297,0.998699,0.707299,0.659768
ambient_13::time_stretch::+5pct,1.000000,0.996240,0.989799,0.727439,0.000000,0.486706,0.518629,0.000000,0.666056,0.000000,0.896954,0.999258,0.555635,0.477146
ambient_13::time_stretch::+10pct,1.000000,0.990286,0.987120,0.516840,0.625000,0.440043,0.518629,0.000000,0.624640,0.000000,0.871147,0.999176,0.578661,0.507366
ambient_13::time_stretch::+20pct,1.000000,0.980742,0.973629,0.156248,0.125000,0.440043,0.518629,0.000000,0.553913,0.666667,0.857734,0.999294,0.551208,0.475752
ambient_13::lowpass::lp8000,1.000000,1.000000,1.000000,1.000000,0.375000,0.533369,0.518629,0.000000,0.999992,1.000000,0.271038,0.990258,0.681125,0.691285
ambient_13::lowpass::lp4000,1.000000,1.000000,0.999999,0.743037,0.521739,0.440121,0.518629,0.000000,0.999920,1.000000,0.037289,0.943524,0.640532,0.670928
ambient_13::lowpass::lp2000,1.000000,0.999968,0.999931,1.000000,0.000000,0.000000,0.518629,0.000000,0.995530,1.000000,0.000038,0.940470,0.577935,0.599862
ambient_13::distortion::drv12,1.000000,0.993701,0.992678,1.000000,0.125000,0.550982,0.628463,0.036539,0.825496,1.000000,0.472717,0.989696,0.680335,0.670229
ambient_13::distortion::drv4,1.000000,0.999740,0.999565,1.000000,0.125000,0.486706,0.860013,0.764209,0.967403,1.000000,0.823597,0.998140,0.822083,0.804338
ambient_13::distortion::drv32,1.000000,0.983307,0.980994,1.000000,0.125000,0.550982,0.628463,0.036539,0.717686,0.666667,0.303626,0.990883,0.624505,0.620015
ambient_13::style_swap::swap_cross,1.000000,0.823272,0.779717,0.097840,0.250000,0.440043,0.855172,0.745298,0.306905,0.000000,0.101878,0.894281,0.482370,0.479922
ambient_13::style_swap::swap_same,0.833333,0.948900,0.854909,0.058713,0.266667,0.476000,0.663212,0.207268,0.376763,0.000000,0.226789,0.913035,0.434994,0.408581
ambient_14::control::ctrl,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000
ambient_14::pitch_shift::-4st,0.833333,0.443382,0.330945,1.000000,0.933333,0.661921,1.000000,1.000000,0.818929,0.222222,0.409550,0.988062,0.677600,0.673437
ambient_14::pitch_shift::-2st,0.833333,0.599433,0.527157,0.650077,0.625000,0.491282,0.957981,0.857127,0.830027,1.000000,0.702742,0.994979,0.720698,0.695099
ambient_14::pitch_shift::-1st,0.166667,0.342217,0.274687,0.671974,0.571429,0.602788,0.957981,0.857127,0.893234,0.333333,0.823338,0.995755,0.574227,0.507192
ambient_14::pitch_shift::+1st,0.166667,0.343405,0.277091,0.650077,0.533333,0.533369,1.000000,1.000000,0.863721,0.555556,0.773070,0.987016,0.593369,0.536119
ambient_14::pitch_shift::+2st,0.666667,0.606044,0.526150,0.650077,0.500000,0.491282,1.000000,1.000000,0.847629,0.555556,0.608555,0.977965,0.671731,0.647570
ambient_14::pitch_shift::+4st,0.166667,0.418582,0.317558,1.000000,0.933333,0.673358,1.000000,1.000000,0.845517,0.666667,0.406875,0.956890,0.655360,0.650339
ambient_14::time_stretch::-20pct,0.500000,0.994339,0.982227,0.064830,0.400000,0.395451,1.000000,1.000000,0.628574,0.333333,0.864977,0.996600,0.670603,0.618588
ambient_14::time_stretch::-10pct,1.000000,0.998739,0.982428,0.465043,0.266667,0.529330,0.985425,0.952526,0.617465,0.444444,0.854752,0.994896,0.746848,0.711287
ambient_14::time_stretch::-5pct,1.000000,0.997696,0.987293,0.671974,0.000000,0.533369,0.971420,0.904921,0.675470,0.555556,0.880589,0.995367,0.753872,0.717081
