key,id,ref,est,degraded_metrics,dim_target,genre,harmony_tonality.chroma_similarity.chroma_dtw_cosine,harmony_tonality.chroma_similarity.mean_chroma_cosine,harmony_tonality.key_relatedness.distance_norm_0to1,magnitude,melodic_content.contour_dtw_similarity,melodic_content.motif_3gram_recall,perturbation,rhythm_meter.beat_mir_eval.F-measure,rhythm_meter.beat_mir_eval.Information gain,rhythm_meter.delta_bpm_folded,source_id,structural_form.ari,structural_form.pairwise_f,timbre_texture.mean_mfcc_cosine,timbre_texture.mfcc_skl_similarity
classical_06::pitch_shift::-4st,classical_06::pitch_shift::-4st,perturbations/audio/classical_06__A.wav,perturbations/audio/classical_06__pitch_shift__-4st.wav,,H,classical,0.6793804772775605,0.705057876649342,0.6666666666666666,-4.0,0.7147108093525669,0.42857142857142855,pitch_shift,0.0,0.0,49.21875,classical_06,1.0,1.0,0.9936984860038677,0.5354517750829153
classical_06::pitch_shift::-2st,classical_06::pitch_shift::-2st,perturbations/audio/classical_06__A.wav,perturbations/audio/classical_06__pitch_shift__-2st.wav,,H,classical,0.7949228671821592,0.7964300695381119,0.3333333333333333,-2.0,0.7559336303020674,0.0,pitch_shift,0.0,0.0,49.21875,classical_06,1.0,1.0,0.9965471207998492,0.7674012762319888
classical_06::pitch_shift::+1st,classical_06::pitch_shift::+1st,perturbations/audio/classical_06__A.wav,perturbations/audio/classical_06__pitch_shift__+1st.wav,,H,classical,0.7852598937318406,0.7211735123371549,0.8333333333333334,1.0,0.8436304769777203,0.0,pitch_shift,0.0,0.0,43.06640625,classical_06,1.0,1.0,0.9977139479610019,0.8608846184975479
classical_06::pitch_shift::-1st,classical_06::pitch_shift::-1st,perturbations/audio/classical_06__A.wav,perturbations/audio/classical_06__pitch_shift__-1st.wav,,H,classical,0.7543305751843363,0.6958007338871959,0.8333333333333334,-1.0,0.8197996251727081,0.0,pitch_shift,0.0,0.0,0.0,classical_06,1.0,1.0,0.997115102801937,0.8879622861901268
classical_06::pitch_shift::+2st,classical_06::pitch_shift::+2st,perturbations/audio/classical_06__A.wav,perturbations/audio/classical_06__pitch_shift__+2st.wav,,H,classical,0.8092589430110733,0.8145637310925746,0.3333333333333333,2.0,0.7331490000073252,0.0,pitch_shift,0.0,0.0,0.0,classical_06,1.0,1.0,0.996526143055687,0.6910285507370519
classical_06::pitch_shift::+4st,classical_06::pitch_shift::+4st,perturbations/audio/classical_06__A.wav,perturbations/audio/classical_06__pitch_shift__+4st.wav,,H,classical,0.7644894192246177,0.7167850662468875,0.6666666666666666,4.0,0.6829945289984162,0.0,pitch_shift,0.0,0.0,5.940193965517238,classical_06,1.0,1.0,0.9908943809339806,0.4970586261865278
classical_06::time_stretch::-20pct,classical_06::time_stretch::-20pct,perturbations/audio/classical_06__A.wav,perturbations/audio/classical_06__time_stretch__-20pct.wav,,R,classical,0.9526902902972768,0.9934656871478597,0.0,-20.0,0.5118645152361336,0.0,time_stretch,0.0,0.0,36.26644736842104,classical_06,1.0,1.0,0.99098884341536,0.7965697140329365
classical_06::time_stretch::-10pct,classical_06::time_stretch::-10pct,perturbations/audio/classical_06__A.wav,perturbations/audio/classical_06__time_stretch__-10pct.wav,,R,classical,0.9848031541579149,0.9959236495897462,0.0,-10.0,0.6182189303047108,0.0,time_stretch,0.0,0.0,54.811789772727266,classical_06,1.0,1.0,0.9956691128776389,0.8895730024835539
classical_06::time_stretch::-5pct,classical_06::time_stretch::-5pct,perturbations/audio/classical_06__A.wav,perturbations/audio/classical_06__time_stretch__-5pct.wav,,R,classical,0.9887004281584008,0.9993287373674243,0.0,-5.0,0.685463605363279,0.14285714285714285,time_stretch,0.0,0.0,43.06640625,classical_06,1.0,1.0,0.996955128787,0.8985715753517813
classical_06::time_stretch::+5pct,classical_06::time_stretch::+5pct,perturbations/audio/classical_06__A.wav,perturbations/audio/classical_06__time_stretch__+5pct.wav,,R,classical,0.9905075948634368,0.9971882147585643,0.0,5.0,0.6752592253330958,0.2857142857142857,time_stretch,0.0,0.0,5.940193965517238,classical_06,1.0,1.0,0.9982409096848996,0.8297601495793221
classical_06::time_stretch::+20pct,classical_06::time_stretch::+20pct,perturbations/audio/classical_06__A.wav,perturbations/audio/classical_06__time_stretch__+20pct.wav,,R,classical,0.9787251394061679,0.9858139935779525,0.0,20.0,0.5517509586091655,0.14285714285714285,time_stretch,0.0,0.0,26.50240384615384,classical_06,1.0,1.0,0.9984643492845089,0.8560160163997016
classical_06::time_stretch::+10pct,classical_06::time_stretch::+10pct,perturbations/audio/classical_06__A.wav,perturbations/audio/classical_06__time_stretch__+10pct.wav,,R,classical,0.9845560717889447,0.9933395040853632,0.0,10.0,0.5657293481068424,0.14285714285714285,time_stretch,0.0,0.0,52.428668478260875,classical_06,1.0,1.0,0.9991927642744517,0.9077943698754656
