key,id,ref,est,degraded_metrics,dim_target,genre,harmony_tonality.chroma_similarity.chroma_dtw_cosine,harmony_tonality.chroma_similarity.mean_chroma_cosine,harmony_tonality.key_relatedness.distance_norm_0to1,magnitude,melodic_content.contour_dtw_similarity,melodic_content.motif_3gram_recall,perturbation,rhythm_meter.beat_mir_eval.F-measure,rhythm_meter.beat_mir_eval.Information gain,rhythm_meter.delta_bpm_folded,source_id,structural_form.ari,structural_form.pairwise_f,timbre_texture.mean_mfcc_cosine,timbre_texture.mfcc_skl_similarity
s07::cand02,s07::cand02,results/rerank_ace/audio/s07__A.wav,results/rerank_ace/audio/s07_cand02__B.wav,,rerank,s07,0.9799444731252763,0.9970806618298681,0.0,2.0,0.7858635380426595,0.23076923076923078,ace_inpaint_candidate,0.0,0.0,0.0,s07,1.0,1.0,0.993592905667795,0.7588212779896385
s07::cand03,s07::cand03,results/rerank_ace/audio/s07__A.wav,results/rerank_ace/audio/s07_cand03__B.wav,,rerank,s07,0.9914708895268336,0.9993566431808395,0.0,3.0,0.8701149445566753,0.5384615384615384,ace_inpaint_candidate,1.0,0.0,0.0,s07,1.0,1.0,0.99549223620018,0.7691369677611515
s07::cand04,s07::cand04,results/rerank_ace/audio/s07__A.wav,results/rerank_ace/audio/s07_cand04__B.wav,,rerank,s07,0.9853512832936773,0.9985205605060208,0.0,4.0,0.8541276291349997,0.6923076923076923,ace_inpaint_candidate,1.0,0.0,0.0,s07,1.0,1.0,0.9951012762074029,0.7915472520904868
s07::cand05,s07::cand05,results/rerank_ace/audio/s07__A.wav,results/rerank_ace/audio/s07_cand05__B.wav,,rerank,s07,0.9934202695864954,0.9995151221531885,0.0,5.0,0.8864058606139319,1.0,ace_inpaint_candidate,1.0,0.0,0.0,s07,1.0,1.0,0.9972471467950096,0.8100123139215762
s07::cand06,s07::cand06,results/rerank_ace/audio/s07__A.wav,results/rerank_ace/audio/s07_cand06__B.wav,,rerank,s07,0.989650570268845,0.9993422453656667,0.0,6.0,0.8818071821540023,0.6923076923076923,ace_inpaint_candidate,1.0,0.0,0.0,s07,1.0,1.0,0.9978695520257618,0.8482495594561034
s07::cand07,s07::cand07,results/rerank_ace/audio/s07__A.wav,results/rerank_ace/audio/s07_cand07__B.wav,,rerank,s07,0.9921682391927265,0.9985248191242634,0.0,7.0,0.9162688987308052,0.3076923076923077,ace_inpaint_candidate,1.0,0.0,0.0,s07,1.0,1.0,0.9973910214417507,0.8331081969728561
s08::cand00,s08::cand00,results/rerank_ace/audio/s08__A.wav,results/rerank_ace/audio/s08_cand00__B.wav,,rerank,s08,0.980847537815568,0.9871969383807565,0.0,0.0,0.6474069345983309,0.0,ace_inpaint_candidate,1.0,1.0,0.0,s08,1.0,1.0,0.9511381914553475,0.6612197026029601
s08::cand01,s08::cand01,results/rerank_ace/audio/s08__A.wav,results/rerank_ace/audio/s08_cand01__B.wav,,rerank,s08,0.9858664256614862,0.9860472736429559,0.0,1.0,0.6589564454606884,1.0,ace_inpaint_candidate,1.0,1.0,0.0,s08,1.0,1.0,0.9596906858856393,0.7651008931514717
s08::cand02,s08::cand02,results/rerank_ace/audio/s08__A.wav,results/rerank_ace/audio/s08_cand02__B.wav,,rerank,s08,0.9638552933895749,0.9614841401250608,0.0,2.0,0.6128950181141102,0.0,ace_inpaint_candidate,1.0,1.0,0.0,s08,0.0,0.9492430988423864,0.99525854332329,0.71509964464829
s08::cand03,s08::cand03,results/rerank_ace/audio/s08__A.wav,results/rerank_ace/audio/s08_cand03__B.wav,,rerank,s08,0.991411672126125,0.9957591440741299,0.5,3.0,0.7230281338673,1.0,ace_inpaint_candidate,1.0,1.0,0.0,s08,0.0,0.9157733537519143,0.9393023786739968,0.7522699489997032
s08::cand04,s08::cand04,results/rerank_ace/audio/s08__A.wav,results/rerank_ace/audio/s08_cand04__B.wav,,rerank,s08,0.9889180661236566,0.9935555235053799,0.0,4.0,0.6581687145684176,1.0,ace_inpaint_candidate,1.0,1.0,0.0,s08,0.0,0.9157733537519143,0.9793474025165072,0.6314828056089083
s08::cand05,s08::cand05,results/rerank_ace/audio/s08__A.wav,results/rerank_ace/audio/s08_cand05__B.wav,,rerank,s08,0.9892434994333731,0.9952378843518294,0.0,5.0,0.6339287494802419,1.0,ace_inpaint_candidate,1.0,1.0,0.0,s08,0.0,0.9492430988423864,0.9711956473213101,0.7064605091307531
s08::cand06,s08::cand06,results/rerank_ace/audio/s08__A.wav,results/rerank_ace/audio/s08_cand06__B.wav,,rerank,s08,0.9886765293888533,0.9895311584950699,0.0,6.0,0.6400490355491153,1.0,ace_inpaint_candidate,1.0,1.0,0.0,s08,0.0,0.9492430988423864,0.951291349300957,0.7397569790878206
s08::cand07,s08::cand07,results/rerank_ace/audio/s08__A.wav,results/rerank_ace/audio/s08_cand07__B.wav,,rerank,s08,0.9682908933057275,0.9704735166082262,0.0,7.0,0.5887914667952157,0.0,ace_inpaint_candidate,1.0,1.0,0.0,s08,0.0,0.9492430988423864,0.9623092131380022,0.6868135075541151
s09::cand00,s09::cand00,results/rerank_ace/audio/s09__A.wav,results/rerank_ace/audio/s09_cand00__B.wav,,rerank,s09,0.9549405979041384,0.9860851747798027,0.5,0.0,0.5828585659160422,0.2,ace_inpaint_candidate,0.0,0.0,0.0,s09,1.0,1.0,0.9916109615040355,0.4685174629451845
s09::cand01,s09::cand01,results/rerank_ace/audio/s09__A.wav,results/rerank_ace/audio/s09_cand01__B.wav,,rerank,s09,0.9494399240004847,0.98897616734952,0.16666666666666666,1.0,0.6817333863177245,0.4,ace_inpaint_candidate,0.0,0.0,3.41796875,s09,0.0,0.8992537313432836,0.9908603108633934,0.4937023452024757
s09::cand02,s09::cand02,results/rerank_ace/audio/s09__A.wav,results/rerank_ace/audio/s09_cand02__B.wav,,rerank,s09,0.9610355972290375,0.9833794405842468,0.6666666666666666,2.0,0.630820845279781,0.2,ace_inpaint_candidate,1.0,0.0,0.0,s09,0.0,0.8992537313432836,0.9933116215855569,0.3740129141958722
s09::cand05,s09::cand05,results/rerank_ace/audio/s09__A.wav,results/rerank_ace/audio/s09_cand05__B.wav,,rerank,s09,0.9110291132818651,0.9733603209289263,0.6666666666666666,5.0,0.6003707978019885,0.2,ace_inpaint_candidate,0.0,0.0,3.41796875,s09,0.0,0.882928368570527,0.9847535851427763,0.3861581936383313
s09::cand04,s09::cand04,results/rerank_ace/audio/s09__A.wav,results/rerank_ace/audio/s09_cand04__B.wav,,rerank,s09,0.9576235305199807,0.981539692162612,0.6666666666666666,4.0,0.6331863392923367,0.2,ace_inpaint_candidate,0.0,0.0,0.0,s09,0.0,0.8992537313432836,0.9906931419822748,0.5934947250052437
s09::cand06,s09::cand06,results/rerank_ace/audio/s09__A.wav,results/rerank_ace/audio/s09_cand06__B.wav,,rerank,s09,0.9747238399272291,0.9927493234076263,0.16666666666666666,6.0,0.7559392559127964,0.4,ace_inpaint_candidate,0.0,0.0,0.0,s09,0.0,0.8992537313432836,0.980392314893675,0.29724631367574644
s09::cand03,s09::cand03,results/rerank_ace/audio/s09__A.wav,results/rerank_ace/audio/s09_cand03__B.wav,,rerank,s09,0.9373142632947351,0.9697118940997833,0.8333333333333334,3.0,0.6277537814881934,0.1,ace_inpaint_candidate,1.0,0.0,0.0,s09,1.0,1.0,0.9932549675623381,0.554912833855152
s09::cand07,s09::cand07,results/rerank_ace/audio/s09__A.wav,results/rerank_ace/audio/s09_cand07__B.wav,,rerank,s09,0.9580893280287771,0.9840673633033801,0.5,7.0,0.7625959740915812,0.2,ace_inpaint_candidate,1.0,0.0,0.0,s09,1.0,1.0,0.9960288057240475,0.5140643947041033
s10::cand00,s10::cand00,results/rerank_ace/audio/s10__A.wav,results/rerank_ace/audio/s10_cand00__B.wav,,rerank,s10,0.9387473166565629,0.9917804655038918,0.16666666666666666,0.0,0.6464651157834866,0.4,ace_inpaint_candidate,1.0,0.0,0.0,s10,1.0,1.0,0.9983009998146624,0.3024399170349602
s10::cand01,s10::cand01,results/rerank_ace/audio/s10__A.wav,results/rerank_ace/audio/s10_cand01__B.wav,,rerank,s10,0.9076733608336114,0.9677719385388963,0.16666666666666666,1.0,0.5918109270394645,0.2,ace_inpaint_candidate,1.0,0.0,0.0,s10,0.0,0.8992537313432836,0.9986764965120772,0.531657617246544
s10::cand02,s10::cand02,results/rerank_ace/audio/s10__A.wav,results/rerank_ace/audio/s10_cand02__B.wav,,rerank,s10,0.9613053803541697,0.9909685054389694,0.0,2.0,0.6982968154815758,0.2,ace_inpaint_candidate,1.0,0.0,0.0,s10,1.0,1.0,0.9984490622571326,0.5713829694505624
s10::cand03,s10::cand03,results/rerank_ace/audio/s10__A.wav,results/rerank_ace/audio/s10_cand03__B.wav,,rerank,s10,0.9784182869310217,0.992601370128383,0.0,3.0,0.7561066406904446,0.4,ace_inpaint_candidate,1.0,0.0,0.0,s10,1.0,1.0,0.9930841037971132,0.3587901346704028
s10::cand05,s10::cand05,results/rerank_ace/audio/s10__A.wav,results/rerank_ace/audio/s10_cand05__B.wav,,rerank,s10,0.933387498147157,0.9853100678830748,0.6666666666666666,5.0,0.6537768561494866,0.2,ace_inpaint_candidate,1.0,0.0,0.0,s10,1.0,1.0,0.9903375106303064,0.4203950407400313
s10::cand04,s10::cand04,results/rerank_ace/audio/s10__A.wav,results/rerank_ace/audio/s10_cand04__B.wav,,rerank,s10,0.9322541992375697,0.9880045555246211,0.16666666666666666,4.0,0.6333457926760753,0.2,ace_inpaint_candidate,1.0,0.0,0.0,s10,1.0,1.0,0.9982180034025621,0.4909030554235606
s10::cand07,s10::cand07,results/rerank_ace/audio/s10__A.wav,results/rerank_ace/audio/s10_cand07__B.wav,,rerank,s10,0.9284043140826229,0.9882758744783775,0.16666666666666666,7.0,0.6040380790335238,0.2,ace_inpaint_candidate,1.0,0.0,0.0,s10,0.0,0.8992537313432836,0.9929336759484049,0.44194877306727204
s10::cand06,s10::cand06,results/rerank_ace/audio/s10__A.wav,results/rerank_ace/audio/s10_cand06__B.wav,,rerank,s10,0.919566377775957,0.9765036154697514,0.16666666666666666,6.0,0.6134651834301263,0.2,ace_inpaint_candidate,1.0,0.0,0.0,s10,1.0,1.0,0.9940506692813007,0.5791086575364297
s11::cand00,s11::cand00,results/rerank_ace/audio/s11__A.wav,results/rerank_ace/audio/s11_cand00__B.wav,,rerank,s11,0.9859456219332754,0.9975610851538722,0.16666666666666666,0.0,0.6900562769511582,0.25,ace_inpaint_candidate,1.0,0.0,0.0,s11,0.0,0.9157733537519143,0.9941505242314962,0.6495731199542094
s11::cand01,s11::cand01,results/rerank_ace/audio/s11__A.wav,results/rerank_ace/audio/s11_cand01__B.wav,,rerank,s11,0.9872074790344084,0.9977655451794962,0.16666666666666666,1.0,0.7426268018795151,0.16666666666666666,ace_inpaint_candidate,1.0,0.0,0.0,s11,0.0,0.9157733537519143,0.9957649529485482,0.6412413515800224
s11::cand04,s11::cand04,results/rerank_ace/audio/s11__A.wav,results/rerank_ace/audio/s11_cand04__B.wav,,rerank,s11,0.9674992098591829,0.9971266563746107,0.3333333333333333,4.0,0.6807547565008729,0.25,ace_inpaint_candidate,0.0,0.0,22.447740709459453,s11,0.0,0.882928368570527,0.9837289405270198,0.49635322832580375
s11::cand02,s11::cand02,results/rerank_ace/audio/s11__A.wav,results/rerank_ace/audio/s11_cand02__B.wav,,rerank,s11,0.983424776153874,0.9982547040162605,0.3333333333333333,2.0,0.7601334426444646,0.25,ace_inpaint_candidate,1.0,0.0,0.0,s11,1.0,1.0,0.9986139525802523,0.7022957658674677
s11::cand03,s11::cand03,results/rerank_ace/audio/s11__A.wav,results/rerank_ace/audio/s11_cand03__B.wav,,rerank,s11,0.9855055265627554,0.9982264240449938,0.0,3.0,0.7126889471067979,0.25,ace_inpaint_candidate,0.6666666666666666,0.0,20.5078125,s11,0.0,0.9157733537519143,0.9971377312426295,0.7539848773291126
s11::cand05,s11::cand05,results/rerank_ace/audio/s11__A.wav,results/rerank_ace/audio/s11_cand05__B.wav,,rerank,s11,0.9799054265679616,0.9959898796902014,0.16666666666666666,5.0,0.678367959497473,0.08333333333333333,ace_inpaint_candidate,1.0,0.0,0.0,s11,0.0,0.9157733537519143,0.9976189874063338,0.6527155446020174
s11::cand07,s11::cand07,results/rerank_ace/audio/s11__A.wav,results/rerank_ace/audio/s11_cand07__B.wav,,rerank,s11,0.9786789145128341,0.998221249013737,0.0,7.0,0.6707027701045306,0.3333333333333333,ace_inpaint_candidate,0.0,0.0,20.5078125,s11,0.0,0.9157733537519143,0.997626733311012,0.6505306764244643
s11::cand06,s11::cand06,results/rerank_ace/audio/s11__A.wav,results/rerank_ace/audio/s11_cand06__B.wav,,rerank,s11,0.9785220552466627,0.9982973646215211,0.0,6.0,0.7515278873208349,0.3333333333333333,ace_inpaint_candidate,1.0,0.0,0.0,s11,1.0,1.0,0.9942308907925909,0.5240843705199163
s12::cand00,s12::cand00,results/rerank_ace/audio/s12__A.wav,results/rerank_ace/audio/s12_cand00__B.wav,,rerank,s12,0.9472865403795093,0.9972284573628509,0.0,0.0,0.7024182221153883,0.0,ace_inpaint_candidate,0.0,0.0,3.879856418918905,s12,0.0,0.7080291970802919,0.9736590056073184,0.6726953786493233
s12::cand01,s12::cand01,results/rerank_ace/audio/s12__A.wav,results/rerank_ace/audio/s12_cand01__B.wav,,rerank,s12,0.9315581478561901,0.9883405115995806,0.0,1.0,0.6669566780308902,0.0,ace_inpaint_candidate,1.0,1.0,0.0,s12,1.0,1.0,0.9392451886549983,0.6817209996909225
s12::cand02,s12::cand02,results/rerank_ace/audio/s12__A.wav,results/rerank_ace/audio/s12_cand02__B.wav,,rerank,s12,0.960322930791257,0.9961994031710638,0.0,2.0,0.7032248938582331,0.0,ace_inpaint_candidate,1.0,1.0,0.0,s12,1.0,1.0,0.9879247384558455,0.6301092427464976
s12::cand04,s12::cand04,results/rerank_ace/audio/s12__A.wav,results/rerank_ace/audio/s12_cand04__B.wav,,rerank,s12,0.9444551404766077,0.9928092091018567,0.0,4.0,0.6519072144700722,0.1111111111111111,ace_inpaint_candidate,1.0,1.0,0.0,s12,1.0,1.0,0.9561407948307403,0.6976766341830033
s12::cand05,s12::cand05,results/rerank_ace/audio/s12__A.wav,results/rerank_ace/audio/s12_cand05__B.wav,,rerank,s12,0.9719674165276692,0.9979458291412849,0.0,5.0,0.7876548065849571,0.1111111111111111,ace_inpaint_candidate,1.0,1.0,0.0,s12,0.8651095629514985,0.9401260504201681,0.978632123064932,0.7160132948137056
s12::cand03,s12::cand03,results/rerank_ace/audio/s12__A.wav,results/rerank_ace/audio/s12_cand03__B.wav,,rerank,s12,0.9468003619056183,0.9908642178247548,0.0,3.0,0.6205034840805642,0.0,ace_inpaint_candidate,1.0,1.0,0.0,s12,0.0,0.7080291970802919,0.9300534227467775,0.6724735206434114
s12::cand07,s12::cand07,results/rerank_ace/audio/s12__A.wav,results/rerank_ace/audio/s12_cand07__B.wav,,rerank,s12,0.9546501811429536,0.9981757384382758,0.5,7.0,0.7407680351871296,0.0,ace_inpaint_candidate,1.0,1.0,0.0,s12,1.0,1.0,0.9633134868087226,0.6422972092265296
s12::cand06,s12::cand06,results/rerank_ace/audio/s12__A.wav,results/rerank_ace/audio/s12_cand06__B.wav,,rerank,s12,0.9351862486536319,0.9792969519764347,0.0,6.0,0.5292428382018974,0.0,ace_inpaint_candidate,1.0,1.0,0.0,s12,0.0,0.7080291970802919,0.962693255503151,0.39005762786802345
s13::cand00,s13::cand00,results/rerank_ace/audio/s13__A.wav,results/rerank_ace/audio/s13_cand00__B.wav,,rerank,s13,0.9868570454456882,0.9977937135427754,0.0,0.0,0.847686360874476,0.75,ace_inpaint_candidate,0.6666666666666666,0.0,9.499942555147072,s13,1.0,1.0,0.9988347316056225,0.5818560409476561
s13::cand01,s13::cand01,results/rerank_ace/audio/s13__A.wav,results/rerank_ace/audio/s13_cand01__B.wav,,rerank,s13,0.9656067261644231,0.992051845236295,0.0,1.0,0.6559620144090044,0.75,ace_inpaint_candidate,0.6666666666666666,0.0,0.0,s13,1.0,1.0,0.9795775932326644,0.5070298610817516
s13::cand02,s13::cand02,results/rerank_ace/audio/s13__A.wav,results/rerank_ace/audio/s13_cand02__B.wav,,rerank,s13,0.9771514106088628,0.9936347155114289,0.0,2.0,0.7277428716403362,0.5,ace_inpaint_candidate,1.0,0.0,4.606032754010698,s13,1.0,1.0,0.9940105783907962,0.49837910461034063
s13::cand04,s13::cand04,results/rerank_ace/audio/s13__A.wav,results/rerank_ace/audio/s13_cand04__B.wav,,rerank,s13,0.9658255020389885,0.9935229417627605,0.0,4.0,0.6637137286696909,0.75,ace_inpaint_candidate,0.6666666666666666,0.0,0.0,s13,1.0,1.0,0.9917352101301278,0.5169795163232113
s13::cand03,s13::cand03,results/rerank_ace/audio/s13__A.wav,results/rerank_ace/audio/s13_cand03__B.wav,,rerank,s13,0.9672227491366232,0.9927946257796293,0.0,3.0,0.6646899783532649,0.75,ace_inpaint_candidate,0.6666666666666666,0.0,0.0,s13,1.0,1.0,0.9906700092345316,0.6153372887689641
s13::cand05,s13::cand05,results/rerank_ace/audio/s13__A.wav,results/rerank_ace/audio/s13_cand05__B.wav,,rerank,s13,0.9571734496097873,0.9957942136249228,0.0,5.0,0.6259985790513104,0.75,ace_inpaint_candidate,0.6666666666666666,0.0,0.0,s13,1.0,1.0,0.9915812171910224,0.5259610578031594
s13::cand06,s13::cand06,results/rerank_ace/audio/s13__A.wav,results/rerank_ace/audio/s13_cand06__B.wav,,rerank,s13,0.9595429073646226,0.9906988662621468,0.0,6.0,0.6239209865577222,0.5,ace_inpaint_candidate,0.6666666666666666,0.0,0.0,s13,1.0,1.0,0.9844016793878003,0.491134484518376
s13::cand07,s13::cand07,results/rerank_ace/audio/s13__A.wav,results/rerank_ace/audio/s13_cand07__B.wav,,rerank,s13,0.9927913287342521,0.9989304085431219,0.0,7.0,0.8274770980790773,0.75,ace_inpaint_candidate,1.0,0.0,0.0,s13,1.0,1.0,0.9976831708956498,0.6589884040405707
s14::cand00,s14::cand00,results/rerank_ace/audio/s14__A.wav,results/rerank_ace/audio/s14_cand00__B.wav,,rerank,s14,0.9883402934719193,0.9984883446774384,0.0,0.0,0.8328504476003402,0.16666666666666666,ace_inpaint_candidate,1.0,0.0,0.0,s14,1.0,1.0,0.9947958067961518,0.6841014000430916
s14::cand01,s14::cand01,results/rerank_ace/audio/s14__A.wav,results/rerank_ace/audio/s14_cand01__B.wav,,rerank,s14,0.9726649135436795,0.9949401709001375,0.0,1.0,0.6277438377189197,0.0,ace_inpaint_candidate,0.0,0.0,53.8330078125,s14,0.0,0.8992537313432836,0.9959173965458787,0.5441662188432855
s14::cand02,s14::cand02,results/rerank_ace/audio/s14__A.wav,results/rerank_ace/audio/s14_cand02__B.wav,,rerank,s14,0.995393628949592,0.9992992488919212,0.0,2.0,0.9027140347870981,0.16666666666666666,ace_inpaint_candidate,0.0,0.0,53.8330078125,s14,1.0,1.0,0.994200819104044,0.6753623088834843
s14::cand03,s14::cand03,results/rerank_ace/audio/s14__A.wav,results/rerank_ace/audio/s14_cand03__B.wav,,rerank,s14,0.9714445739271025,0.9961898949123346,0.0,3.0,0.7021360375906727,0.0,ace_inpaint_candidate,0.0,0.0,53.8330078125,s14,1.0,1.0,0.9924712938488194,0.520539204596492
s14::cand04,s14::cand04,results/rerank_ace/audio/s14__A.wav,results/rerank_ace/audio/s14_cand04__B.wav,,rerank,s14,0.9935465647299986,0.9992079856871706,0.0,4.0,0.8615970571704197,0.0,ace_inpaint_candidate,0.0,0.0,0.0,s14,1.0,1.0,0.9933464052928511,0.6343624095160298
s14::cand05,s14::cand05,results/rerank_ace/audio/s14__A.wav,results/rerank_ace/audio/s14_cand05__B.wav,,rerank,s14,0.9929404789112128,0.999103549320113,0.0,5.0,0.8526937168997417,0.16666666666666666,ace_inpaint_candidate,1.0,0.0,0.0,s14,1.0,1.0,0.9920186140983334,0.5769752368737054
s14::cand06,s14::cand06,results/rerank_ace/audio/s14__A.wav,results/rerank_ace/audio/s14_cand06__B.wav,,rerank,s14,0.9672736919077692,0.9900742854184693,0.6666666666666666,6.0,0.657851349587727,0.0,ace_inpaint_candidate,1.0,0.0,0.0,s14,1.0,1.0,0.9893558192065979,0.4943388233174576
s14::cand07,s14::cand07,results/rerank_ace/audio/s14__A.wav,results/rerank_ace/audio/s14_cand07__B.wav,,rerank,s14,0.9933195687122099,0.9987897444142814,0.0,7.0,0.8211010297904582,0.0,ace_inpaint_candidate,0.6666666666666666,0.0,0.0,s14,1.0,1.0,0.9967883977892871,0.7311952933098187
s15::cand00,s15::cand00,results/rerank_ace/audio/s15__A.wav,results/rerank_ace/audio/s15_cand00__B.wav,,rerank,s15,0.9119659411664002,0.9652770060779438,0.0,0.0,0.649285706000998,0.3333333333333333,ace_inpaint_candidate,0.0,0.0,29.9072265625,s15,1.0,1.0,0.9536555899818027,0.5823044575461437
s15::cand01,s15::cand01,results/rerank_ace/audio/s15__A.wav,results/rerank_ace/audio/s15_cand01__B.wav,,rerank,s15,0.8995683124127288,0.9799378421369753,0.0,1.0,0.6536749710934205,0.25,ace_inpaint_candidate,0.0,0.0,25.49984580592104,s15,0.0,0.7776243093922651,0.9882656680788,0.6282707950086803
s15::cand02,s15::cand02,results/rerank_ace/audio/s15__A.wav,results/rerank_ace/audio/s15_cand02__B.wav,,rerank,s15,0.9053351644295361,0.9635448436836718,0.0,2.0,0.5885274447144238,0.25,ace_inpaint_candidate,0.4,0.7041629275170908,10.7666015625,s15,0.0,0.8668373879641486,0.9927014913424292,0.48349538878373005
s15::cand04,s15::cand04,results/rerank_ace/audio/s15__A.wav,results/rerank_ace/audio/s15_cand04__B.wav,,rerank,s15,0.9148955579716742,0.9795360656858735,0.0,4.0,0.6284831869829264,0.3333333333333333,ace_inpaint_candidate,0.0,0.0,53.8330078125,s15,0.0,0.8668373879641486,0.9722118386186558,0.5532162632309545
s15::cand03,s15::cand03,results/rerank_ace/audio/s15__A.wav,results/rerank_ace/audio/s15_cand03__B.wav,,rerank,s15,0.899642173839069,0.9539641852499707,0.0,3.0,0.675218313164363,0.25,ace_inpaint_candidate,0.0,0.0,25.49984580592104,s15,1.0,1.0,0.9598586533727278,0.5565534657554466
s15::cand05,s15::cand05,results/rerank_ace/audio/s15__A.wav,results/rerank_ace/audio/s15_cand05__B.wav,,rerank,s15,0.9450589693829735,0.9915966587653574,0.0,5.0,0.7086392544794308,0.4166666666666667,ace_inpaint_candidate,0.0,0.0,32.2998046875,s15,1.0,1.0,0.994178457918824,0.4823376275545857
s15::cand06,s15::cand06,results/rerank_ace/audio/s15__A.wav,results/rerank_ace/audio/s15_cand06__B.wav,,rerank,s15,0.9230191654990486,0.9808968084594393,0.0,6.0,0.6673197590660225,0.4166666666666667,ace_inpaint_candidate,0.0,0.0,25.49984580592104,s15,1.0,1.0,0.9921140832925928,0.5629370305728115
s15::cand07,s15::cand07,results/rerank_ace/audio/s15__A.wav,results/rerank_ace/audio/s15_cand07__B.wav,,rerank,s15,0.9189250671341448,0.9747207159975093,0.0,7.0,0.6594156440389125,0.25,ace_inpaint_candidate,0.0,0.0,32.2998046875,s15,1.0,1.0,0.9950167714940864,0.599922166620209
s16::cand00,s16::cand00,results/rerank_ace/audio/s16__A.wav,results/rerank_ace/audio/s16_cand00__B.wav,,rerank,s16,0.9823963547999173,0.9947658621176995,0.0,0.0,0.7104738064603624,0.0,ace_inpaint_candidate,1.0,0.0,0.0,s16,1.0,1.0,0.9861089528714968,0.5302979521782588
s16::cand01,s16::cand01,results/rerank_ace/audio/s16__A.wav,results/rerank_ace/audio/s16_cand01__B.wav,,rerank,s16,0.9812024004749461,0.9956415603314487,0.0,1.0,0.7465286695737268,0.0,ace_inpaint_candidate,1.0,0.0,0.0,s16,0.0,0.882928368570527,0.988017342104955,0.4657413482548961
s16::cand02,s16::cand02,results/rerank_ace/audio/s16__A.wav,results/rerank_ace/audio/s16_cand02__B.wav,,rerank,s16,0.9812755942506333,0.9984844863468864,0.16666666666666666,2.0,0.6985184569399956,0.0,ace_inpaint_candidate,1.0,0.0,0.0,s16,1.0,1.0,0.993985339905356,0.47320307026508035
s16::cand03,s16::cand03,results/rerank_ace/audio/s16__A.wav,results/rerank_ace/audio/s16_cand03__B.wav,,rerank,s16,0.965248612019611,0.9903941642071665,0.0,3.0,0.6891721408804838,0.125,ace_inpaint_candidate,1.0,0.0,0.0,s16,1.0,1.0,0.9868100117524794,0.420565534335636
s16::cand05,s16::cand05,results/rerank_ace/audio/s16__A.wav,results/rerank_ace/audio/s16_cand05__B.wav,,rerank,s16,0.9783384882792855,0.9973826824861212,0.0,5.0,0.8034283533448092,0.25,ace_inpaint_candidate,1.0,0.0,0.0,s16,0.0,0.882928368570527,0.9896699073683911,0.4432137740422616
s16::cand04,s16::cand04,results/rerank_ace/audio/s16__A.wav,results/rerank_ace/audio/s16_cand04__B.wav,,rerank,s16,0.9805185843437265,0.99746786656164,0.3333333333333333,4.0,0.7322688516405644,0.0,ace_inpaint_candidate,1.0,0.0,0.0,s16,1.0,1.0,0.995714879591321,0.5193193380132946
s16::cand06,s16::cand06,results/rerank_ace/audio/s16__A.wav,results/rerank_ace/audio/s16_cand06__B.wav,,rerank,s16,0.9806057611278943,0.99837297643932,0.16666666666666666,6.0,0.7332577632654442,0.0,ace_inpaint_candidate,1.0,0.0,0.0,s16,1.0,1.0,0.9955060419892834,0.4571666913280633
s16::cand07,s16::cand07,results/rerank_ace/audio/s16__A.wav,results/rerank_ace/audio/s16_cand07__B.wav,,rerank,s16,0.9744987409579257,0.9961258717973964,0.0,7.0,0.6656622024405422,0.0,ace_inpaint_candidate,1.0,0.0,0.0,s16,1.0,1.0,0.9944517790149544,0.4202370607374818
s17::cand00,s17::cand00,results/rerank_ace/audio/s17__A.wav,results/rerank_ace/audio/s17_cand00__B.wav,,rerank,s17,0.9654833258226113,0.9979830420911874,0.0,0.0,0.7298817072385164,0.4166666666666667,ace_inpaint_candidate,1.0,0.0,0.0,s17,1.0,1.0,0.9868725663600263,0.7406749022443567
s17::cand01,s17::cand01,results/rerank_ace/audio/s17__A.wav,results/rerank_ace/audio/s17_cand01__B.wav,,rerank,s17,0.978444737824162,0.9980776923489811,0.0,1.0,0.8046367941253781,0.75,ace_inpaint_candidate,1.0,0.0,0.0,s17,1.0,1.0,0.989515361535944,0.7226144676455156
s17::cand02,s17::cand02,results/rerank_ace/audio/s17__A.wav,results/rerank_ace/audio/s17_cand02__B.wav,,rerank,s17,0.9690438584897162,0.9912598166963418,0.0,2.0,0.8243463585091119,0.5,ace_inpaint_candidate,1.0,0.0,0.0,s17,1.0,1.0,0.9812267618917178,0.6819546038416211
s17::cand03,s17::cand03,results/rerank_ace/audio/s17__A.wav,results/rerank_ace/audio/s17_cand03__B.wav,,rerank,s17,0.9720998758334503,0.9943348148153979,0.0,3.0,0.8208635814907336,0.4166666666666667,ace_inpaint_candidate,1.0,0.0,0.0,s17,1.0,1.0,0.9846601387010199,0.7521080543227971
s17::cand05,s17::cand05,results/rerank_ace/audio/s17__A.wav,results/rerank_ace/audio/s17_cand05__B.wav,,rerank,s17,0.9464055061004859,0.9957832791224146,0.0,5.0,0.7389308700053685,0.25,ace_inpaint_candidate,1.0,0.0,0.0,s17,1.0,1.0,0.9739000808040679,0.6806032660098617
s17::cand04,s17::cand04,results/rerank_ace/audio/s17__A.wav,results/rerank_ace/audio/s17_cand04__B.wav,,rerank,s17,0.9204334551115475,0.982643889725393,0.16666666666666666,4.0,0.68579574078605,0.3333333333333333,ace_inpaint_candidate,1.0,0.0,0.0,s17,0.0,0.8668373879641486,0.9775529903965819,0.6644782435620022
