pair_id,source_id,genre,perturbation,magnitude,score_H,score_T,score_R,score_S,C_geo,C_lin
classical_09::time_stretch::-20pct,classical_09,classical,time_stretch,-20.0,0.990624,0.873693,0.830187,0.755334,0.857798507980642,0.8616746735574591
classical_09::time_stretch::-10pct,classical_09,classical,time_stretch,-10.0,0.995723,0.889188,0.863127,0.777369,0.877248980244857,0.8804544782205698
classical_09::time_stretch::-5pct,classical_09,classical,time_stretch,-5.0,0.998329,0.892037,0.810619,0.801823,0.8722843385241591,0.8755026697287827
classical_09::time_stretch::+5pct,classical_09,classical,time_stretch,5.0,0.999145,0.897279,0.883333,0.82479,0.8977822382335715,0.8997776659758051
classical_09::time_stretch::+10pct,classical_09,classical,time_stretch,10.0,0.998595,0.891376,0.860268,0.788904,0.8809024669944461,0.8838670619941622
classical_09::time_stretch::+20pct,classical_09,classical,time_stretch,20.0,0.995937,0.855297,0.832433,0.808019,0.8679239408044597,0.8706071906215525
classical_09::lowpass::lp8000,classical_09,classical,lowpass,8000.0,1.0,0.849612,0.999888,0.781847,0.8978295463965628,0.9026969691921375
classical_09::lowpass::lp4000,classical_09,classical,lowpass,4000.0,0.999999,0.586038,0.988682,0.815542,0.8098802906397807,0.829685091989286
classical_09::lowpass::lp2000,classical_09,classical,lowpass,2000.0,0.99994,0.479378,0.987621,0.73121,0.7428755658473838,0.7773673854278087
classical_09::distortion::drv4,classical_09,classical,distortion,4.0,0.999633,0.807796,0.999539,0.695301,0.8596780004210797,0.8692549621941235
classical_09::distortion::drv12,classical_09,classical,distortion,12.0,0.996819,0.633971,0.998562,0.655388,0.7878431453624792,0.8070133739669805
classical_09::distortion::drv32,classical_09,classical,distortion,32.0,0.991088,0.52882,0.99644,0.659636,0.7462279178980362,0.774917592680145
classical_09::style_swap::swap_cross,classical_09,classical,style_swap,nan,0.897722,0.377306,0.883131,0.45371,0.5862157395637736,0.6324886375883958
classical_09::style_swap::swap_same,classical_09,classical,style_swap,nan,0.818171,0.530727,0.816501,0.532988,0.648442780692094,0.6635577273083206
classical_10::control::ctrl,classical_10,classical,control,0.0,1.0,1.0,1.0,0.847845,0.9610652718323119,0.9633913864139063
classical_10::pitch_shift::-4st,classical_10,classical,pitch_shift,-4.0,0.719316,0.613257,0.996571,0.712668,0.7386242235123152,0.7509577563825085
classical_10::pitch_shift::-2st,classical_10,classical,pitch_shift,-2.0,0.68524,0.751635,0.999044,0.717236,0.7777848296962968,0.7860862953437584
classical_10::pitch_shift::-1st,classical_10,classical,pitch_shift,-1.0,0.59966,0.837629,0.999692,0.72206,0.780622751120649,0.7935182538352228
classical_10::pitch_shift::+1st,classical_10,classical,pitch_shift,1.0,0.596098,0.856862,0.999193,0.713025,0.7823872588607663,0.7961445235489283
