pair_id,source_id,genre,dim_target,perturbation,magnitude,score_H,score_T,score_R,score_S
classical_11::control::ctrl,classical_11,classical,control,control,0.0,1.000000,1.000000,1.000000,0.616728
classical_11::pitch_shift::-4st,classical_11,classical,H,pitch_shift,-4.0,0.642501,0.618023,0.972449,0.171255
classical_11::pitch_shift::-2st,classical_11,classical,H,pitch_shift,-2.0,0.657320,0.682140,0.992606,0.297777
classical_11::pitch_shift::-1st,classical_11,classical,H,pitch_shift,-1.0,0.605818,0.790484,0.993602,0.174696
classical_11::pitch_shift::+1st,classical_11,classical,H,pitch_shift,1.0,0.643472,0.770137,0.976207,0.222605
classical_11::pitch_shift::+2st,classical_11,classical,H,pitch_shift,2.0,0.649417,0.677590,0.958712,0.217046
classical_11::pitch_shift::+4st,classical_11,classical,H,pitch_shift,4.0,0.743976,0.586582,0.957887,0.217575
classical_11::time_stretch::-20pct,classical_11,classical,R,time_stretch,-20.0,0.994939,0.797311,0.855067,0.514823
classical_11::time_stretch::-10pct,classical_11,classical,R,time_stretch,-10.0,0.999227,0.866217,0.878218,0.572260
classical_11::time_stretch::-5pct,classical_11,classical,R,time_stretch,-5.0,0.998653,0.883111,0.877093,0.537586
classical_11::time_stretch::+5pct,classical_11,classical,R,time_stretch,5.0,0.999364,0.868967,0.875962,0.607994
classical_11::time_stretch::+10pct,classical_11,classical,R,time_stretch,10.0,0.999058,0.854528,0.845182,0.475913
classical_11::time_stretch::+20pct,classical_11,classical,R,time_stretch,20.0,0.994512,0.838834,0.813344,0.589995
classical_11::lowpass::lp8000,classical_11,classical,T,lowpass,8000.0,1.000000,0.994813,0.999996,0.609185
classical_11::lowpass::lp4000,classical_11,classical,T,lowpass,4000.0,1.000000,0.824765,0.999765,0.624669
classical_11::lowpass::lp2000,classical_11,classical,T,lowpass,2000.0,0.999993,0.595429,0.980281,0.617787
classical_11::distortion::drv4,classical_11,classical,T,distortion,4.0,0.999950,0.879138,0.981273,0.543409
classical_11::distortion::drv12,classical_11,classical,T,distortion,12.0,0.998640,0.680252,0.978224,0.438327
classical_11::distortion::drv32,classical_11,classical,T,distortion,32.0,0.992478,0.554525,0.975510,0.128639
classical_11::style_swap::swap_cross,classical_11,classical,S,style_swap,nan,0.885847,0.394578,0.790832,0.041027
classical_11::style_swap::swap_same,classical_11,classical,S,style_swap,nan,0.759333,0.423632,0.821256,0.040498
classical_12::control::ctrl,classical_12,classical,control,control,0.0,1.000000,1.000000,1.000000,0.620963
classical_12::pitch_shift::-4st,classical_12,classical,H,pitch_shift,-4.0,0.747931,0.570972,0.978486,0.466384
classical_12::pitch_shift::-2st,classical_12,classical,H,pitch_shift,-2.0,0.756959,0.699857,0.992407,0.529116
classical_12::pitch_shift::-1st,classical_12,classical,H,pitch_shift,-1.0,0.811395,0.763160,0.980892,0.496559
classical_12::pitch_shift::+1st,classical_12,classical,H,pitch_shift,1.0,0.826522,0.787238,0.980996,0.512705
classical_12::pitch_shift::+2st,classical_12,classical,H,pitch_shift,2.0,0.760980,0.698835,0.980185,0.471678
classical_12::pitch_shift::+4st,classical_12,classical,H,pitch_shift,4.0,0.731961,0.588650,0.979340,0.531233
classical_12::time_stretch::-20pct,classical_12,classical,R,time_stretch,-20.0,0.990284,0.798351,0.933391,0.636051
classical_12::time_stretch::-10pct,classical_12,classical,R,time_stretch,-10.0,0.997870,0.844924,0.913189,0.579407
classical_12::time_stretch::-5pct,classical_12,classical,R,time_stretch,-5.0,0.994681,0.814766,0.932131,0.628110
classical_12::time_stretch::+5pct,classical_12,classical,R,time_stretch,5.0,0.998851,0.810938,0.922905,0.574113
classical_12::time_stretch::+10pct,classical_12,classical,R,time_stretch,10.0,0.998697,0.850112,0.903186,0.603229
classical_12::time_stretch::+20pct,classical_12,classical,R,time_stretch,20.0,0.996399,0.844450,0.937503,0.641874
classical_12::lowpass::lp8000,classical_12,classical,T,lowpass,8000.0,1.000000,0.813922,0.999443,0.634463
classical_12::lowpass::lp4000,classical_12,classical,T,lowpass,4000.0,0.999999,0.509594,0.997705,0.594230
