pair_id,source_id,genre,perturbation,magnitude,score_H,score_T,score_R,score_S,C_geo,C_lin
classical_04::style_swap::swap_cross,classical_04,classical,style_swap,nan,0.718854,0.437217,0.680686,0.598123,0.6639356748988919,0.6658876666666667
classical_04::style_swap::swap_same,classical_04,classical,style_swap,nan,0.865958,0.423247,0.690671,0.636853,0.7248849498195269,0.7311606666666667
classical_05::control::ctrl,classical_05,classical,control,0.0,1.0,1.0,1.0,0.863103,0.9521109108593272,0.9543676666666666
classical_05::pitch_shift::-4st,classical_05,classical,pitch_shift,-4.0,0.821281,0.543714,0.987096,0.696754,0.8266281921192441,0.8350436666666666
classical_05::pitch_shift::-2st,classical_05,classical,pitch_shift,-2.0,0.930625,0.682357,0.991845,0.812404,0.9085110045403567,0.9116246666666666
classical_05::pitch_shift::-1st,classical_05,classical,pitch_shift,-1.0,0.779984,0.785097,0.99359,0.655161,0.797774801063998,0.8095783333333333
classical_05::pitch_shift::+1st,classical_05,classical,pitch_shift,1.0,0.784711,0.799547,0.991536,0.781985,0.8473683070568977,0.852744
classical_05::pitch_shift::+2st,classical_05,classical,pitch_shift,2.0,0.917062,0.677257,0.987259,0.756069,0.8813134750756437,0.8867966666666667
classical_05::pitch_shift::+4st,classical_05,classical,pitch_shift,4.0,0.813794,0.55841,0.972983,0.606838,0.7832447659843272,0.7978716666666666
classical_05::time_stretch::-20pct,classical_05,classical,time_stretch,-20.0,0.994883,0.833714,0.518475,0.848184,0.7591541467939853,0.7871806666666666
classical_05::time_stretch::-10pct,classical_05,classical,time_stretch,-10.0,0.997262,0.893617,0.612751,0.847492,0.803050707314241,0.8191683333333333
classical_05::time_stretch::-5pct,classical_05,classical,time_stretch,-5.0,0.998358,0.917155,0.69714,0.86115,0.8431309595773735,0.8522159999999999
classical_05::time_stretch::+5pct,classical_05,classical,time_stretch,5.0,0.997766,0.918096,0.699806,0.870052,0.8469358646739975,0.8558746666666667
classical_05::time_stretch::+10pct,classical_05,classical,time_stretch,10.0,0.997508,0.900887,0.634461,0.846979,0.8123278079721528,0.8263159999999999
classical_05::time_stretch::+20pct,classical_05,classical,time_stretch,20.0,0.99558,0.881636,0.540175,0.863696,0.7744448881540622,0.799817
classical_05::lowpass::lp8000,classical_05,classical,lowpass,8000.0,0.999994,0.555207,0.997365,0.864897,0.9519306336340274,0.9540853333333332
classical_05::lowpass::lp4000,classical_05,classical,lowpass,4000.0,0.999994,0.424309,0.988053,0.801758,0.9252810031473074,0.929935
classical_05::lowpass::lp2000,classical_05,classical,lowpass,2000.0,0.999981,0.420024,0.975184,0.811394,0.9249182932788682,0.9288529999999999
classical_05::distortion::drv4,classical_05,classical,distortion,4.0,0.999044,0.611597,0.988816,0.759743,0.9087733918832415,0.9158676666666666
