pair_id,source_id,genre,perturbation,magnitude,score_H,score_T,score_R,score_S,C_geo,C_lin
jazz_15::pitch_shift::-1st,jazz_15,jazz,pitch_shift,-1.0,0.7856,0.768366,0.995505,0.678302,0.799022555827069,0.80694325
jazz_15::pitch_shift::+1st,jazz_15,jazz,pitch_shift,1.0,0.779683,0.774167,0.995931,0.688846,0.8021877540767636,0.80965675
jazz_15::pitch_shift::+2st,jazz_15,jazz,pitch_shift,2.0,0.88578,0.681081,0.994477,0.678302,0.798703557859178,0.80991
jazz_15::pitch_shift::+4st,jazz_15,jazz,pitch_shift,4.0,0.794101,0.551112,0.992303,0.654349,0.730116796268767,0.7479662499999999
jazz_15::time_stretch::-20pct,jazz_15,jazz,time_stretch,-20.0,0.99785,0.753567,0.754556,0.701322,0.7942349940717732,0.8018237500000001
jazz_15::time_stretch::-10pct,jazz_15,jazz,time_stretch,-10.0,0.997344,0.83905,0.805238,0.717332,0.8338142670629872,0.839741
jazz_15::time_stretch::-5pct,jazz_15,jazz,time_stretch,-5.0,0.998597,0.873798,0.844847,0.741501,0.8598501624827753,0.86468575
jazz_15::time_stretch::+5pct,jazz_15,jazz,time_stretch,5.0,0.999443,0.864574,0.847523,0.68733,0.8423047477115757,0.8497175
jazz_15::time_stretch::+10pct,jazz_15,jazz,time_stretch,10.0,0.998463,0.871353,0.825396,0.708495,0.8445615664509307,0.85092675
jazz_15::time_stretch::+20pct,jazz_15,jazz,time_stretch,20.0,0.9971,0.856363,0.772911,0.680721,0.8186981556090298,0.82677375
jazz_15::lowpass::lp8000,jazz_15,jazz,lowpass,8000.0,0.999998,0.965446,0.999997,0.738285,0.9188348632288461,0.9259315
jazz_15::lowpass::lp4000,jazz_15,jazz,lowpass,4000.0,0.999989,0.777753,0.999673,0.732875,0.8688227750313191,0.8775725000000001
jazz_15::lowpass::lp2000,jazz_15,jazz,lowpass,2000.0,0.999987,0.507678,0.998792,0.711016,0.7748796967205251,0.80436825
jazz_15::distortion::drv4,jazz_15,jazz,distortion,4.0,0.999636,0.730561,0.998351,0.687727,0.8414909045058251,0.8540687499999999
jazz_15::distortion::drv12,jazz_15,jazz,distortion,12.0,0.996427,0.507365,0.965091,0.682232,0.7595678703320348,0.78777875
jazz_15::distortion::drv32,jazz_15,jazz,distortion,32.0,0.991463,0.4543,0.959982,0.645431,0.7268303266757974,0.762794
jazz_15::style_swap::swap_cross,jazz_15,jazz,style_swap,nan,0.921302,0.394224,0.805238,0.64062,0.6579114688710666,0.690346
jazz_15::style_swap::swap_same,jazz_15,jazz,style_swap,nan,0.88836,0.39054,0.782155,0.708327,0.6621330789167541,0.6923455000000001
rock_01::control::ctrl,rock_01,rock,control,0.0,1.0,0.999942,1.0,0.852123,0.9607696475603094,0.96301625
rock_01::pitch_shift::-4st,rock_01,rock,pitch_shift,-4.0,0.813833,0.557216,0.979701,0.749739,0.7596973860182014,0.77512225
rock_01::pitch_shift::-2st,rock_01,rock,pitch_shift,-2.0,0.879642,0.679588,0.990183,0.790236,0.8270009031209327,0.83491225
rock_01::pitch_shift::-1st,rock_01,rock,pitch_shift,-1.0,0.838643,0.812859,0.99282,0.800226,0.857864862919814,0.861137
rock_01::pitch_shift::+1st,rock_01,rock,pitch_shift,1.0,0.848026,0.843843,0.991541,0.810633,0.8708662179613585,0.87351075
rock_01::pitch_shift::+2st,rock_01,rock,pitch_shift,2.0,0.881178,0.759704,0.988635,0.797864,0.8524486504566448,0.85684525
rock_01::pitch_shift::+4st,rock_01,rock,pitch_shift,4.0,0.816739,0.645763,0.977506,0.664383,0.7650214261978486,0.7760977499999999
rock_01::time_stretch::-20pct,rock_01,rock,time_stretch,-20.0,0.994147,0.882204,0.57789,0.83712,0.8070735816352751,0.82284025
rock_01::time_stretch::-10pct,rock_01,rock,time_stretch,-10.0,0.99897,0.902,0.643533,0.847076,0.8371688217446699,0.84789475
rock_01::time_stretch::-5pct,rock_01,rock,time_stretch,-5.0,0.998823,0.915492,0.706095,0.850757,0.8609004578974601,0.86779175
rock_01::time_stretch::+5pct,rock_01,rock,time_stretch,5.0,0.999098,0.914686,0.701311,0.836851,0.8557752616351083,0.8629865
rock_01::time_stretch::+10pct,rock_01,rock,time_stretch,10.0,0.997581,0.882312,0.651366,0.829793,0.830503184042757,0.840263
rock_01::time_stretch::+20pct,rock_01,rock,time_stretch,20.0,0.995819,0.822715,0.584485,0.86548,0.8023522181358839,0.8171247500000001
rock_01::lowpass::lp8000,rock_01,rock,lowpass,8000.0,1.0,0.474364,0.991089,0.857176,0.7967527943891165,0.83065725
rock_01::lowpass::lp4000,rock_01,rock,lowpass,4000.0,0.999999,0.425397,0.878785,0.760955,0.730312778547063,0.766284
rock_01::lowpass::lp2000,rock_01,rock,lowpass,2000.0,0.999956,0.398225,0.840811,0.680278,0.6908337646274386,0.7298175
rock_01::distortion::drv4,rock_01,rock,distortion,4.0,0.999287,0.774377,0.981845,0.777299,0.8766342433674855,0.883202
rock_01::distortion::drv12,rock_01,rock,distortion,12.0,0.996281,0.570771,0.947007,0.620318,0.7602437000625805,0.78359425
rock_01::distortion::drv32,rock_01,rock,distortion,32.0,0.994382,0.488409,0.854443,0.563018,0.6952413145842216,0.725063
rock_01::style_swap::swap_cross,rock_01,rock,style_swap,nan,0.902871,0.43894,0.634166,0.498722,0.5950083850158641,0.61867475
rock_01::style_swap::swap_same,rock_01,rock,style_swap,nan,0.945281,0.401226,0.731973,0.705768,0.6653141427643241,0.696062
rock_02::control::ctrl,rock_02,rock,control,0.0,1.0,1.0,1.0,0.804026,0.9469292312430901,0.9510065
rock_02::pitch_shift::-4st,rock_02,rock,pitch_shift,-4.0,0.925931,0.434769,0.749235,0.774874,0.6952989685988552,0.7212022499999999
