pair_id,source_id,genre,perturbation,magnitude,score_H,score_T,score_R,score_S,C_geo,C_lin
classical_09::time_stretch::-10pct,classical_09,classical,time_stretch,-10.0,0.995782,0.889421,0.863167,0.777369,0.9143704023495586,0.9161233333333332
classical_09::time_stretch::-5pct,classical_09,classical,time_stretch,-5.0,0.99833,0.891746,0.810619,0.801823,0.8969688413969424,0.9002316666666667
classical_09::time_stretch::+5pct,classical_09,classical,time_stretch,5.0,0.999149,0.896342,0.883323,0.82479,0.9248568435394849,0.9262713333333332
classical_09::time_stretch::+10pct,classical_09,classical,time_stretch,10.0,0.998608,0.891156,0.860268,0.788904,0.9148028626372959,0.9166773333333333
classical_09::time_stretch::+20pct,classical_09,classical,time_stretch,20.0,0.995915,0.855669,0.832581,0.808019,0.8919041592657103,0.8947216666666666
classical_09::lowpass::lp8000,classical_09,classical,lowpass,8000.0,1.0,0.849612,0.999888,0.781847,0.947088721267098,0.9498333333333333
classical_09::lowpass::lp4000,classical_09,classical,lowpass,4000.0,0.999999,0.586038,0.988682,0.815542,0.8336696482132319,0.8582396666666665
classical_09::lowpass::lp2000,classical_09,classical,lowpass,2000.0,0.99994,0.479378,0.987621,0.73121,0.7793767611411783,0.822313
classical_09::distortion::drv4,classical_09,classical,distortion,4.0,0.999633,0.807796,0.999539,0.695301,0.9310664459403141,0.9356559999999999
classical_09::distortion::drv12,classical_09,classical,distortion,12.0,0.996819,0.633971,0.998562,0.655388,0.857735881484022,0.8764506666666666
classical_09::distortion::drv32,classical_09,classical,distortion,32.0,0.991088,0.52882,0.99644,0.659636,0.8052988536786003,0.8387826666666666
classical_09::style_swap::swap_cross,classical_09,classical,style_swap,nan,0.897722,0.377306,0.883131,0.45371,0.6687855841722866,0.7193863333333332
classical_09::style_swap::swap_same,classical_09,classical,style_swap,nan,0.818171,0.530727,0.816501,0.532988,0.7077675739160364,0.7217996666666666
classical_10::control::ctrl,classical_10,classical,control,0.0,1.0,1.0,1.0,0.847845,1.0,1.0
classical_10::pitch_shift::-4st,classical_10,classical,pitch_shift,-4.0,0.719206,0.613163,0.996574,0.712668,0.7602905601233027,0.7763143333333333
classical_10::pitch_shift::-2st,classical_10,classical,pitch_shift,-2.0,0.685272,0.751577,0.999045,0.717236,0.8013221967856756,0.8119646666666666
classical_10::pitch_shift::-1st,classical_10,classical,pitch_shift,-1.0,0.599706,0.837534,0.999695,0.72206,0.7948212202362943,0.8123116666666665
classical_10::pitch_shift::+1st,classical_10,classical,pitch_shift,1.0,0.594883,0.857373,0.999183,0.713025,0.7987584504602554,0.8171463333333333
classical_10::pitch_shift::+2st,classical_10,classical,pitch_shift,2.0,0.662733,0.773572,0.99803,0.747478,0.7998237783947703,0.811445
classical_10::pitch_shift::+4st,classical_10,classical,pitch_shift,4.0,0.728674,0.641806,0.994788,0.713927,0.7748587258495518,0.7884226666666667
classical_10::time_stretch::-20pct,classical_10,classical,time_stretch,-20.0,0.988434,0.828269,0.928726,0.817851,0.9127157866055999,0.915143
classical_10::time_stretch::-10pct,classical_10,classical,time_stretch,-10.0,0.995007,0.872862,0.919239,0.813256,0.9276839756385963,0.929036
