key,id,ref,est,degraded_metrics,dim_target,genre,harmony_tonality.chroma_similarity.chroma_dtw_cosine,harmony_tonality.chroma_similarity.mean_chroma_cosine,harmony_tonality.key_relatedness.distance_norm_0to1,magnitude,melodic_content.contour_dtw_similarity,melodic_content.motif_3gram_recall,perturbation,rhythm_meter.beat_mir_eval.F-measure,rhythm_meter.beat_mir_eval.Information gain,rhythm_meter.delta_bpm_folded,source_id,structural_form.ari,structural_form.pairwise_f,timbre_texture.mean_mfcc_cosine,timbre_texture.mfcc_skl_similarity
classical_07::reverse::rev,classical_07::reverse::rev,perturbations_temporal/audio/classical_07__A.wav,perturbations_temporal/audio/classical_07__reverse__rev.wav,,S,classical,0.9275320542172989,0.9999968963503265,0.0,,0.4326779279997601,0.0,reverse,1.0,0.6266951775221132,0.0,classical_07,0.0,0.9746917585983128,0.9999903732631412,0.6424058816350473
classical_07::shuffle::shuf_bar,classical_07::shuffle::shuf_bar,perturbations_temporal/audio/classical_07__A.wav,perturbations_temporal/audio/classical_07__shuffle__shuf_bar.wav,,S,classical,0.8537069136749732,0.9999786249439079,0.0,,0.32613417455928506,0.8571428571428571,shuffle,0.0,0.6266951775221132,1.9399282094594525,classical_07,1.0,1.0,0.9999882029295192,0.9223494275283355
classical_07::displacement::disp_near,classical_07::displacement::disp_near,perturbations_temporal/audio/classical_07__A.wav,perturbations_temporal/audio/classical_07__displacement__disp_near.wav,,S,classical,0.8162974348253698,0.9433740665796987,0.0,2.0,0.3169098224908897,0.0,displacement,0.0,0.6266951775221132,0.0,classical_07,1.0,1.0,0.9834322795064238,0.43957800368024286
classical_08::control::ctrl,classical_08::control::ctrl,perturbations_temporal/audio/classical_08__A.wav,perturbations_temporal/audio/classical_08__control__ctrl.wav,,control,classical,1.0,0.9999999764174509,0.0,0.0,1.0,1.0,control,1.0,1.0,0.0,classical_08,1.0,1.0,0.9999999999195546,1.0
classical_08::shuffle::shuf_beat,classical_08::shuffle::shuf_beat,perturbations_temporal/audio/classical_08__A.wav,perturbations_temporal/audio/classical_08__shuffle__shuf_beat.wav,,S,classical,0.8972059259605195,0.9991361799750785,0.0,,0.4595408599137468,0.0,shuffle,0.0,0.7041629275170908,7.830255681818187,classical_08,0.8890154286094301,0.9854314531191632,0.999997472696101,0.7406232393922909
classical_07::displacement::disp_far,classical_07::displacement::disp_far,perturbations_temporal/audio/classical_07__A.wav,perturbations_temporal/audio/classical_07__displacement__disp_far.wav,,S,classical,0.8777686231266905,0.9618152903121224,0.0,7.5,0.433274685176004,0.14285714285714285,displacement,0.0,0.6266951775221132,0.0,classical_07,1.0,1.0,0.9746677258361335,0.3398206570299344
classical_08::shuffle::shuf_bar,classical_08::shuffle::shuf_bar,perturbations_temporal/audio/classical_08__A.wav,perturbations_temporal/audio/classical_08__shuffle__shuf_bar.wav,,S,classical,0.9171576972239053,0.9995353967183844,0.0,,0.5228046272323059,0.14285714285714285,shuffle,0.0,0.5175105162781474,22.372159090909093,classical_08,0.7165149684713911,0.9723220704529115,0.9999979605266294,0.6761010395032382
classical_08::reverse::rev,classical_08::reverse::rev,perturbations_temporal/audio/classical_08__A.wav,perturbations_temporal/audio/classical_08__reverse__rev.wav,,S,classical,0.8458247870987222,0.9999480478313405,0.0,,0.4212189938554376,0.0,reverse,0.16666666666666669,0.3799541111268843,60.23273601398601,classical_08,1.0,1.0,0.9999988647055427,0.7108267604458154
classical_08::displacement::disp_near,classical_08::displacement::disp_near,perturbations_temporal/audio/classical_08__A.wav,perturbations_temporal/audio/classical_08__displacement__disp_near.wav,,S,classical,0.8736307105796616,0.9671486768669796,0.0,2.0,0.3207312290395553,0.0,displacement,0.0,0.3799541111268843,78.30255681818183,classical_08,1.0,1.0,0.9985176103146877,0.514105290365334
classical_08::displacement::disp_far,classical_08::displacement::disp_far,perturbations_temporal/audio/classical_08__A.wav,perturbations_temporal/audio/classical_08__displacement__disp_far.wav,,S,classical,0.8245554434097877,0.9609884732701135,0.0,7.5,0.4150122961033609,0.14285714285714285,displacement,0.4,0.48670586909290575,32.62606534090909,classical_08,0.8890154286094301,0.9854314531191632,0.998742965631811,0.4009210994760414
classical_09::shuffle::shuf_beat,classical_09::shuffle::shuf_beat,perturbations_temporal/audio/classical_09__A.wav,perturbations_temporal/audio/classical_09__shuffle__shuf_beat.wav,,S,classical,0.9056716074017064,0.999732340736314,0.0,,0.48051805516733603,0.3,shuffle,0.5714285714285715,0.6266951775221132,2.05078125,classical_09,0.0,0.8875198028516107,0.9999003698633359,0.8069680472274313
classical_09::control::ctrl,classical_09::control::ctrl,perturbations_temporal/audio/classical_09__A.wav,perturbations_temporal/audio/classical_09__control__ctrl.wav,,control,classical,1.0,0.999999972689108,0.0,0.0,1.0,1.0,control,1.0,1.0,0.0,classical_09,1.0,1.0,0.9999999998520297,1.0
classical_09::shuffle::shuf_bar,classical_09::shuffle::shuf_bar,perturbations_temporal/audio/classical_09__A.wav,perturbations_temporal/audio/classical_09__shuffle__shuf_bar.wav,,S,classical,0.7220580846306779,0.9999905956082759,0.0,,0.2893501024049907,0.8,shuffle,0.0,0.7041629275170908,0.0,classical_09,1.0,1.0,0.9999969260140786,0.9756841330471495
classical_10::control::ctrl,classical_10::control::ctrl,perturbations_temporal/audio/classical_10__A.wav,perturbations_temporal/audio/classical_10__control__ctrl.wav,,control,classical,1.0,0.9999999748214591,0.0,0.0,1.0,1.0,control,1.0,1.0,0.0,classical_10,1.0,1.0,0.9999999998560488,1.0
classical_09::reverse::rev,classical_09::reverse::rev,perturbations_temporal/audio/classical_09__A.wav,perturbations_temporal/audio/classical_09__reverse__rev.wav,,S,classical,0.6207476327734633,0.999996870107865,0.0,,0.32205662713351346,0.2,reverse,0.0,0.7200213831415849,0.0,classical_09,1.0,1.0,0.9999899643112949,0.6244315346598325
classical_10::shuffle::shuf_beat,classical_10::shuffle::shuf_beat,perturbations_temporal/audio/classical_10__A.wav,perturbations_temporal/audio/classical_10__shuffle__shuf_beat.wav,,S,classical,0.7960388342833273,0.9988625134577145,0.0,,0.3889478088268953,0.06666666666666667,shuffle,0.0,0.5175105162781474,8.987771739130437,classical_10,0.8890154286094301,0.9854314531191632,0.999966001037461,0.7088761070178812
classical_09::displacement::disp_near,classical_09::displacement::disp_near,perturbations_temporal/audio/classical_09__A.wav,perturbations_temporal/audio/classical_09__displacement__disp_near.wav,,S,classical,0.5861952840485258,0.6900134886078659,1.0,2.0,0.30858990473832226,0.1,displacement,0.0,0.6266951775221132,2.05078125,classical_09,1.0,1.0,0.9777519076523147,0.3920132848384636
classical_09::displacement::disp_far,classical_09::displacement::disp_far,perturbations_temporal/audio/classical_09__A.wav,perturbations_temporal/audio/classical_09__displacement__disp_far.wav,,S,classical,0.35982770373745787,0.6163022065970828,0.5,7.5,0.3044244602933954,0.1,displacement,0.0,0.6266951775221132,3.7777549342105203,classical_09,1.0,1.0,0.9667140158311813,0.3296839592730992
classical_10::reverse::rev,classical_10::reverse::rev,perturbations_temporal/audio/classical_10__A.wav,perturbations_temporal/audio/classical_10__reverse__rev.wav,,S,classical,0.7481561015799763,0.9999966455913799,0.0,,0.3451188388269266,0.13333333333333333,reverse,0.5454545454545454,0.6412674868614051,14.094460227272734,classical_10,0.9023414355830913,0.9850574712643678,0.99997883008043,0.6554644883464332
classical_10::displacement::disp_near,classical_10::displacement::disp_near,perturbations_temporal/audio/classical_10__A.wav,perturbations_temporal/audio/classical_10__displacement__disp_near.wav,,S,classical,0.8374567552390598,0.8906457133742459,0.0,2.0,0.27058888530919967,0.06666666666666667,displacement,0.30769230769230765,0.47600043459443236,17.2265625,classical_10,1.0,1.0,0.9680475229236163,0.32826653704553266
classical_10::displacement::disp_far,classical_10::displacement::disp_far,perturbations_temporal/audio/classical_10__A.wav,perturbations_temporal/audio/classical_10__displacement__disp_far.wav,,S,classical,0.8290517744690388,0.953359722574667,0.16666666666666666,7.5,0.3311600335217014,0.0,displacement,0.30769230769230765,0.47600043459443236,27.359834558823536,classical_10,0.2507433610171234,0.9344668792065178,0.9862061858110327,0.45907926277595185
classical_11::shuffle::shuf_beat,classical_11::shuffle::shuf_beat,perturbations_temporal/audio/classical_11__A.wav,perturbations_temporal/audio/classical_11__shuffle__shuf_beat.wav,,S,classical,0.8432795314570711,0.9993889174306506,0.0,,0.3786192008351549,0.3076923076923077,shuffle,1.0,0.8133475887610566,2.91426809210526,classical_11,0.0,0.8875198028516107,0.9999857760691439,0.09416943683990972
classical_10::shuffle::shuf_bar,classical_10::shuffle::shuf_bar,perturbations_temporal/audio/classical_10__A.wav,perturbations_temporal/audio/classical_10__shuffle__shuf_bar.wav,,S,classical,0.827247708784346,0.9999544907400896,0.0,,0.45696519278897707,0.5333333333333333,shuffle,0.23529411764705885,0.3882255489085519,3.97536057692308,classical_10,0.23664814043023227,0.6639030612244898,0.9999887278168101,0.9087662170435328
classical_11::control::ctrl,classical_11::control::ctrl,perturbations_temporal/audio/classical_11__A.wav,perturbations_temporal/audio/classical_11__control__ctrl.wav,,control,classical,1.0,0.9999999746308886,0.0,0.0,1.0,1.0,control,1.0,1.0,0.0,classical_11,1.0,1.0,0.99999999989811,1.0
classical_11::shuffle::shuf_bar,classical_11::shuffle::shuf_bar,perturbations_temporal/audio/classical_11__A.wav,perturbations_temporal/audio/classical_11__shuffle__shuf_bar.wav,,S,classical,0.8818369920800935,0.9991006143766996,0.16666666666666666,,0.4087888625065388,0.07692307692307693,shuffle,0.6666666666666666,0.0,4.205399525316459,classical_11,1.0,1.0,0.9999875057451587,0.2860927842553027
classical_11::reverse::rev,classical_11::reverse::rev,perturbations_temporal/audio/classical_11__A.wav,perturbations_temporal/audio/classical_11__reverse__rev.wav,,S,classical,0.8458026718605103,0.9999964518422384,0.0,,0.30675042706382105,0.15384615384615385,reverse,0.0,0.0,21.812855113636367,classical_11,1.0,1.0,0.9999963334139964,0.09341953468230525
classical_11::displacement::disp_near,classical_11::displacement::disp_near,perturbations_temporal/audio/classical_11__A.wav,perturbations_temporal/audio/classical_11__displacement__disp_near.wav,,S,classical,0.7757811329836961,0.9140218231470929,0.3333333333333333,2.0,0.346848284529678,0.38461538461538464,displacement,0.0,0.8133475887610566,19.25951086956522,classical_11,0.0,0.924438393464942,0.9027759578126914,0.005730975145966699
classical_11::displacement::disp_far,classical_11::displacement::disp_far,perturbations_temporal/audio/classical_11__A.wav,perturbations_temporal/audio/classical_11__displacement__disp_far.wav,,S,classical,0.7597622892305993,0.8781719564007184,0.16666666666666666,7.5,0.34471509654571375,0.0,displacement,0.22222222222222224,0.5293296949484161,21.812855113636367,classical_11,0.0,0.9369217830109335,0.9782183983289073,0.034216991458189454
