pair_id,source_id,genre,dim_target,perturbation,magnitude,score_H,score_T,score_R,score_S
classical_10::time_stretch::-10pct,classical_10,classical,R,time_stretch,-10.0,0.995007,0.872862,0.919239,0.469762
classical_10::time_stretch::-5pct,classical_10,classical,R,time_stretch,-5.0,0.998621,0.921471,0.936839,0.440335
classical_10::time_stretch::+5pct,classical_10,classical,R,time_stretch,5.0,0.998283,0.933263,0.936183,0.421687
classical_10::time_stretch::+10pct,classical_10,classical,R,time_stretch,10.0,0.996293,0.896940,0.916669,0.396306
classical_10::time_stretch::+20pct,classical_10,classical,R,time_stretch,20.0,0.993261,0.850016,0.904104,0.357847
classical_10::lowpass::lp8000,classical_10,classical,T,lowpass,8000.0,1.000000,0.870783,0.999954,0.447654
classical_10::lowpass::lp4000,classical_10,classical,T,lowpass,4000.0,0.999993,0.652280,0.999774,0.421687
classical_10::lowpass::lp2000,classical_10,classical,T,lowpass,2000.0,0.999819,0.536521,0.999236,0.383039
classical_10::distortion::drv4,classical_10,classical,T,distortion,4.0,0.999561,0.723807,0.999312,0.422351
classical_10::distortion::drv12,classical_10,classical,T,distortion,12.0,0.994965,0.593012,0.998199,0.225853
classical_10::distortion::drv32,classical_10,classical,T,distortion,32.0,0.986273,0.550735,0.994871,0.125671
classical_10::style_swap::swap_cross,classical_10,classical,S,style_swap,nan,0.647722,0.481486,0.954542,0.209353
classical_10::style_swap::swap_same,classical_10,classical,S,style_swap,nan,0.904747,0.493142,0.904104,0.325870
classical_11::control::ctrl,classical_11,classical,control,control,0.0,1.000000,1.000000,1.000000,0.297662
classical_11::pitch_shift::-4st,classical_11,classical,H,pitch_shift,-4.0,0.644511,0.616850,0.957136,0.212915
classical_11::pitch_shift::-2st,classical_11,classical,H,pitch_shift,-2.0,0.657321,0.682686,0.975370,0.252637
classical_11::pitch_shift::-1st,classical_11,classical,H,pitch_shift,-1.0,0.608030,0.790021,0.994911,0.232910
classical_11::pitch_shift::+1st,classical_11,classical,H,pitch_shift,1.0,0.643258,0.773340,0.959968,0.229468
classical_11::pitch_shift::+2st,classical_11,classical,H,pitch_shift,2.0,0.649718,0.677095,0.958427,0.257402
classical_11::pitch_shift::+4st,classical_11,classical,H,pitch_shift,4.0,0.744317,0.585759,0.972270,0.246290
classical_11::time_stretch::-20pct,classical_11,classical,R,time_stretch,-20.0,0.994829,0.797909,0.855345,0.254838
classical_11::time_stretch::-10pct,classical_11,classical,R,time_stretch,-10.0,0.999187,0.868288,0.877872,0.303891
classical_11::time_stretch::-5pct,classical_11,classical,R,time_stretch,-5.0,0.998641,0.883020,0.877096,0.288131
classical_11::time_stretch::+5pct,classical_11,classical,R,time_stretch,5.0,0.999501,0.870562,0.875965,0.301720
classical_11::time_stretch::+10pct,classical_11,classical,R,time_stretch,10.0,0.999293,0.854816,0.845234,0.266668
classical_11::time_stretch::+20pct,classical_11,classical,R,time_stretch,20.0,0.994507,0.840781,0.814446,0.288489
classical_11::lowpass::lp8000,classical_11,classical,T,lowpass,8000.0,1.000000,0.994814,0.999996,0.298019
classical_11::lowpass::lp4000,classical_11,classical,T,lowpass,4000.0,1.000000,0.824766,0.999765,0.300583
classical_11::lowpass::lp2000,classical_11,classical,T,lowpass,2000.0,0.999993,0.595429,0.980281,0.298019
classical_11::distortion::drv4,classical_11,classical,T,distortion,4.0,0.999950,0.879139,0.981273,0.291068
classical_11::distortion::drv12,classical_11,classical,T,distortion,12.0,0.998639,0.680253,0.978224,0.285287
classical_11::distortion::drv32,classical_11,classical,T,distortion,32.0,0.992478,0.554524,0.975510,0.148443
classical_11::style_swap::swap_cross,classical_11,classical,S,style_swap,nan,0.885847,0.394578,0.790835,0.147471
