pair_id,source_id,genre,perturbation,magnitude,magnitude_unit,cocola,cocola_h,cocola_p
folk_02::time_stretch::+20pct,folk_02,folk,time_stretch,20.0,percent_tempo,56.54833984375,59.14891815185547,61.37033462524414
folk_02::lowpass::lp8000,folk_02,folk,lowpass,8000.0,hz_cutoff,70.054443359375,71.2586441040039,75.62948608398438
folk_02::lowpass::lp4000,folk_02,folk,lowpass,4000.0,hz_cutoff,67.27894592285156,69.498291015625,73.8657455444336
folk_02::lowpass::lp2000,folk_02,folk,lowpass,2000.0,hz_cutoff,68.6080551147461,67.54307556152344,75.28459930419922
folk_02::distortion::drv4,folk_02,folk,distortion,4.0,tanh_drive,70.0679931640625,71.00643920898438,74.7948226928711
folk_02::distortion::drv12,folk_02,folk,distortion,12.0,tanh_drive,68.26033020019531,65.74581909179688,69.93557739257812
folk_02::distortion::drv32,folk_02,folk,distortion,32.0,tanh_drive,60.56974411010742,59.76898193359375,65.9489974975586
folk_02::style_swap::swap_cross,folk_02,folk,style_swap,nan,cross_genre,54.987098693847656,57.48320007324219,58.231231689453125
folk_02::style_swap::swap_same,folk_02,folk,style_swap,nan,same_genre,48.54949188232422,53.051265716552734,56.06633377075195
folk_03::control::ctrl,folk_03,folk,control,0.0,none,70.17420196533203,70.31614685058594,71.77569580078125
folk_03::pitch_shift::-4st,folk_03,folk,pitch_shift,-4.0,semitones,63.280426025390625,60.91408920288086,63.0218620300293
folk_03::pitch_shift::-2st,folk_03,folk,pitch_shift,-2.0,semitones,64.12722778320312,59.873748779296875,59.020172119140625
folk_03::pitch_shift::-1st,folk_03,folk,pitch_shift,-1.0,semitones,59.400390625,56.46752166748047,59.50777816772461
folk_03::pitch_shift::+1st,folk_03,folk,pitch_shift,1.0,semitones,61.12541961669922,58.79078674316406,63.149009704589844
folk_03::pitch_shift::+2st,folk_03,folk,pitch_shift,2.0,semitones,62.02754211425781,60.874454498291016,59.43510818481445
folk_03::pitch_shift::+4st,folk_03,folk,pitch_shift,4.0,semitones,62.39710998535156,59.78416061401367,67.59627532958984
folk_03::time_stretch::-20pct,folk_03,folk,time_stretch,-20.0,percent_tempo,60.80890655517578,64.68516540527344,62.405094146728516
folk_03::time_stretch::-10pct,folk_03,folk,time_stretch,-10.0,percent_tempo,59.76625061035156,62.00505828857422,60.8941650390625
folk_03::time_stretch::-5pct,folk_03,folk,time_stretch,-5.0,percent_tempo,62.05567932128906,64.79759216308594,64.28025817871094
folk_03::time_stretch::+5pct,folk_03,folk,time_stretch,5.0,percent_tempo,62.67527770996094,63.681941986083984,63.4583740234375
folk_03::time_stretch::+10pct,folk_03,folk,time_stretch,10.0,percent_tempo,56.115074157714844,61.50422668457031,52.581722259521484
folk_03::time_stretch::+20pct,folk_03,folk,time_stretch,20.0,percent_tempo,60.020606994628906,63.97038269042969,58.067100524902344
folk_03::lowpass::lp8000,folk_03,folk,lowpass,8000.0,hz_cutoff,70.17526245117188,70.32791137695312,71.8548583984375
folk_03::lowpass::lp4000,folk_03,folk,lowpass,4000.0,hz_cutoff,69.27759552001953,69.84564971923828,71.4176025390625
folk_03::lowpass::lp2000,folk_03,folk,lowpass,2000.0,hz_cutoff,69.53952026367188,69.41496276855469,72.17948913574219
folk_03::distortion::drv4,folk_03,folk,distortion,4.0,tanh_drive,70.10479736328125,69.89969635009766,71.94438934326172
folk_03::distortion::drv12,folk_03,folk,distortion,12.0,tanh_drive,69.32301330566406,68.09140014648438,71.55061340332031
folk_03::distortion::drv32,folk_03,folk,distortion,32.0,tanh_drive,68.97173309326172,68.4306640625,70.28851318359375
folk_03::style_swap::swap_cross,folk_03,folk,style_swap,nan,cross_genre,39.991127014160156,43.3859977722168,38.734779357910156
folk_03::style_swap::swap_same,folk_03,folk,style_swap,nan,same_genre,63.593963623046875,63.42565155029297,62.91071319580078
folk_04::control::ctrl,folk_04,folk,control,0.0,none,73.13941955566406,73.681884765625,72.56271362304688
folk_04::pitch_shift::-4st,folk_04,folk,pitch_shift,-4.0,semitones,57.75049591064453,62.34381866455078,62.50463104248047
folk_04::pitch_shift::-2st,folk_04,folk,pitch_shift,-2.0,semitones,68.9721908569336,69.34783172607422,69.22139739990234
folk_04::pitch_shift::-1st,folk_04,folk,pitch_shift,-1.0,semitones,62.939414978027344,63.029266357421875,62.90547180175781
folk_04::pitch_shift::+1st,folk_04,folk,pitch_shift,1.0,semitones,62.50392150878906,61.36918640136719,61.736427307128906
folk_04::pitch_shift::+2st,folk_04,folk,pitch_shift,2.0,semitones,69.7166976928711,68.82322692871094,66.01271057128906
folk_04::pitch_shift::+4st,folk_04,folk,pitch_shift,4.0,semitones,61.5648193359375,61.783485412597656,58.97486114501953
folk_04::time_stretch::-20pct,folk_04,folk,time_stretch,-20.0,percent_tempo,59.777687072753906,61.86796951293945,61.496185302734375
folk_04::time_stretch::-10pct,folk_04,folk,time_stretch,-10.0,percent_tempo,59.175743103027344,59.27471160888672,58.8242073059082
folk_04::time_stretch::-5pct,folk_04,folk,time_stretch,-5.0,percent_tempo,55.2965202331543,58.59824752807617,59.330963134765625
folk_04::time_stretch::+5pct,folk_04,folk,time_stretch,5.0,percent_tempo,58.719947814941406,57.35587692260742,59.824119567871094
folk_04::time_stretch::+10pct,folk_04,folk,time_stretch,10.0,percent_tempo,50.56377410888672,52.94562530517578,54.68798828125
folk_04::time_stretch::+20pct,folk_04,folk,time_stretch,20.0,percent_tempo,45.872615814208984,48.10054397583008,50.696022033691406
folk_04::lowpass::lp8000,folk_04,folk,lowpass,8000.0,hz_cutoff,73.11871337890625,73.67108154296875,72.5433578491211
folk_04::lowpass::lp4000,folk_04,folk,lowpass,4000.0,hz_cutoff,73.24472045898438,73.0384292602539,71.71807861328125
folk_04::lowpass::lp2000,folk_04,folk,lowpass,2000.0,hz_cutoff,72.5470962524414,73.7337646484375,71.70948791503906
folk_04::distortion::drv4,folk_04,folk,distortion,4.0,tanh_drive,72.76077270507812,73.54093170166016,71.9533920288086
folk_04::distortion::drv12,folk_04,folk,distortion,12.0,tanh_drive,71.88249206542969,73.13788604736328,70.55276489257812
folk_04::distortion::drv32,folk_04,folk,distortion,32.0,tanh_drive,71.46002197265625,72.84990692138672,68.0908432006836
folk_04::style_swap::swap_cross,folk_04,folk,style_swap,nan,cross_genre,53.266510009765625,53.99375534057617,54.46695327758789
folk_04::style_swap::swap_same,folk_04,folk,style_swap,nan,same_genre,46.646114349365234,45.90773010253906,51.75156021118164
folk_05::control::ctrl,folk_05,folk,control,0.0,none,55.52256393432617,58.263458251953125,60.90076446533203
folk_05::pitch_shift::-4st,folk_05,folk,pitch_shift,-4.0,semitones,45.95461654663086,47.188663482666016,52.80183792114258
folk_05::pitch_shift::-2st,folk_05,folk,pitch_shift,-2.0,semitones,48.40498733520508,52.59201431274414,54.930389404296875
folk_05::pitch_shift::-1st,folk_05,folk,pitch_shift,-1.0,semitones,37.3275146484375,43.60178756713867,45.99943923950195
folk_05::pitch_shift::+1st,folk_05,folk,pitch_shift,1.0,semitones,38.58416748046875,42.0931510925293,50.549842834472656
folk_05::pitch_shift::+2st,folk_05,folk,pitch_shift,2.0,semitones,46.5562744140625,50.53097915649414,52.89618682861328
folk_05::pitch_shift::+4st,folk_05,folk,pitch_shift,4.0,semitones,43.49481964111328,46.59741973876953,51.16279983520508
folk_05::time_stretch::-20pct,folk_05,folk,time_stretch,-20.0,percent_tempo,45.86668395996094,47.11891174316406,56.598289489746094
folk_05::time_stretch::-10pct,folk_05,folk,time_stretch,-10.0,percent_tempo,50.21343231201172,47.800575256347656,55.29576873779297
folk_05::time_stretch::-5pct,folk_05,folk,time_stretch,-5.0,percent_tempo,47.91450119018555,54.37049102783203,58.08443069458008
folk_05::time_stretch::+5pct,folk_05,folk,time_stretch,5.0,percent_tempo,50.96759033203125,55.66857147216797,56.553466796875
folk_05::time_stretch::+10pct,folk_05,folk,time_stretch,10.0,percent_tempo,46.64298629760742,49.377933502197266,53.34355163574219
folk_05::time_stretch::+20pct,folk_05,folk,time_stretch,20.0,percent_tempo,48.83754348754883,47.95083999633789,54.68602752685547
folk_05::lowpass::lp8000,folk_05,folk,lowpass,8000.0,hz_cutoff,55.498504638671875,58.2834587097168,60.90278625488281
folk_05::lowpass::lp4000,folk_05,folk,lowpass,4000.0,hz_cutoff,55.35737228393555,58.16989517211914,59.64555358886719
folk_05::lowpass::lp2000,folk_05,folk,lowpass,2000.0,hz_cutoff,53.56534194946289,57.18601989746094,58.63109588623047
folk_05::distortion::drv4,folk_05,folk,distortion,4.0,tanh_drive,55.65311050415039,58.176387786865234,60.36449432373047
folk_05::distortion::drv12,folk_05,folk,distortion,12.0,tanh_drive,54.49179458618164,57.029449462890625,59.473228454589844
folk_05::distortion::drv32,folk_05,folk,distortion,32.0,tanh_drive,51.92361068725586,54.165225982666016,58.21508026123047
folk_05::style_swap::swap_cross,folk_05,folk,style_swap,nan,cross_genre,45.17620086669922,43.66746520996094,51.616085052490234
folk_05::style_swap::swap_same,folk_05,folk,style_swap,nan,same_genre,43.80216979980469,43.42120361328125,52.00703811645508
folk_06::control::ctrl,folk_06,folk,control,0.0,none,62.956092834472656,62.44026184082031,68.80118560791016
folk_06::pitch_shift::-4st,folk_06,folk,pitch_shift,-4.0,semitones,55.306373596191406,54.20832824707031,60.579864501953125
folk_06::pitch_shift::-2st,folk_06,folk,pitch_shift,-2.0,semitones,55.90621566772461,55.8541259765625,63.04595184326172
folk_06::pitch_shift::-1st,folk_06,folk,pitch_shift,-1.0,semitones,50.759422302246094,48.3838005065918,58.11219024658203
folk_06::pitch_shift::+1st,folk_06,folk,pitch_shift,1.0,semitones,52.27400588989258,52.32318878173828,59.989044189453125
folk_06::pitch_shift::+2st,folk_06,folk,pitch_shift,2.0,semitones,56.97010040283203,55.26825714111328,64.26835632324219
folk_06::pitch_shift::+4st,folk_06,folk,pitch_shift,4.0,semitones,54.76420211791992,52.0605354309082,60.42278289794922
folk_06::time_stretch::-20pct,folk_06,folk,time_stretch,-20.0,percent_tempo,52.329734802246094,53.8812141418457,59.70235061645508
folk_06::time_stretch::-10pct,folk_06,folk,time_stretch,-10.0,percent_tempo,54.2926139831543,52.408817291259766,59.76142120361328
folk_06::time_stretch::-5pct,folk_06,folk,time_stretch,-5.0,percent_tempo,51.314353942871094,49.573787689208984,57.23029708862305
folk_06::time_stretch::+5pct,folk_06,folk,time_stretch,5.0,percent_tempo,47.990352630615234,45.808746337890625,51.74011993408203
folk_06::time_stretch::+10pct,folk_06,folk,time_stretch,10.0,percent_tempo,44.289005279541016,42.96174621582031,46.83667755126953
folk_06::time_stretch::+20pct,folk_06,folk,time_stretch,20.0,percent_tempo,44.070953369140625,38.964508056640625,46.2399787902832
folk_06::lowpass::lp8000,folk_06,folk,lowpass,8000.0,hz_cutoff,62.95341873168945,62.435638427734375,68.82337951660156
folk_06::lowpass::lp4000,folk_06,folk,lowpass,4000.0,hz_cutoff,62.62596893310547,62.23993682861328,69.539794921875
folk_06::lowpass::lp2000,folk_06,folk,lowpass,2000.0,hz_cutoff,62.771820068359375,62.45233917236328,69.8094711303711
folk_06::distortion::drv4,folk_06,folk,distortion,4.0,tanh_drive,61.77568054199219,61.49419021606445,68.26580810546875
folk_06::distortion::drv12,folk_06,folk,distortion,12.0,tanh_drive,60.612586975097656,61.024837493896484,67.43882751464844
folk_06::distortion::drv32,folk_06,folk,distortion,32.0,tanh_drive,60.633602142333984,61.089195251464844,66.53234100341797
folk_06::style_swap::swap_cross,folk_06,folk,style_swap,nan,cross_genre,41.832275390625,44.12031936645508,47.6663818359375
folk_06::style_swap::swap_same,folk_06,folk,style_swap,nan,same_genre,41.577186584472656,42.62059783935547,44.00377655029297
folk_07::control::ctrl,folk_07,folk,control,0.0,none,72.24504852294922,72.80220031738281,73.27984619140625
folk_07::pitch_shift::-4st,folk_07,folk,pitch_shift,-4.0,semitones,71.25634765625,67.87472534179688,70.97372436523438
folk_07::pitch_shift::-2st,folk_07,folk,pitch_shift,-2.0,semitones,70.80077362060547,71.58929443359375,71.81729888916016
folk_07::pitch_shift::-1st,folk_07,folk,pitch_shift,-1.0,semitones,67.7760009765625,69.68663787841797,71.80078125
folk_07::pitch_shift::+1st,folk_07,folk,pitch_shift,1.0,semitones,68.92117309570312,71.06793975830078,70.86543273925781
folk_07::pitch_shift::+2st,folk_07,folk,pitch_shift,2.0,semitones,66.82228088378906,65.5192642211914,70.19493865966797
folk_07::pitch_shift::+4st,folk_07,folk,pitch_shift,4.0,semitones,67.43743896484375,70.40027618408203,68.48805236816406
folk_07::time_stretch::-20pct,folk_07,folk,time_stretch,-20.0,percent_tempo,68.5101089477539,69.17693328857422,69.9591064453125
folk_07::time_stretch::-10pct,folk_07,folk,time_stretch,-10.0,percent_tempo,65.72490692138672,68.6178970336914,67.7959213256836
folk_07::time_stretch::-5pct,folk_07,folk,time_stretch,-5.0,percent_tempo,66.860595703125,69.62689208984375,67.54434967041016
folk_07::time_stretch::+5pct,folk_07,folk,time_stretch,5.0,percent_tempo,67.61781311035156,68.71974182128906,68.21424102783203
folk_07::time_stretch::+10pct,folk_07,folk,time_stretch,10.0,percent_tempo,64.7713394165039,66.8397216796875,64.55687713623047
folk_07::time_stretch::+20pct,folk_07,folk,time_stretch,20.0,percent_tempo,61.638648986816406,62.464508056640625,63.426849365234375
folk_07::lowpass::lp8000,folk_07,folk,lowpass,8000.0,hz_cutoff,72.25470733642578,73.1727523803711,73.29763793945312
folk_07::lowpass::lp4000,folk_07,folk,lowpass,4000.0,hz_cutoff,72.0049057006836,74.06320190429688,73.80703735351562
folk_07::lowpass::lp2000,folk_07,folk,lowpass,2000.0,hz_cutoff,71.44397735595703,73.68972778320312,73.04367065429688
folk_07::distortion::drv4,folk_07,folk,distortion,4.0,tanh_drive,72.06214904785156,72.6291732788086,72.37503051757812
folk_07::distortion::drv12,folk_07,folk,distortion,12.0,tanh_drive,70.46258544921875,73.21446228027344,71.52322387695312
folk_07::distortion::drv32,folk_07,folk,distortion,32.0,tanh_drive,68.32840728759766,71.69049072265625,70.53654479980469
folk_07::style_swap::swap_cross,folk_07,folk,style_swap,nan,cross_genre,52.05331039428711,56.20889663696289,52.76753234863281
folk_07::style_swap::swap_same,folk_07,folk,style_swap,nan,same_genre,60.41591262817383,63.80298614501953,64.07801818847656
folk_08::control::ctrl,folk_08,folk,control,0.0,none,73.50726318359375,67.9295883178711,75.17477416992188
folk_08::pitch_shift::-4st,folk_08,folk,pitch_shift,-4.0,semitones,57.348899841308594,55.45906066894531,65.48638916015625
folk_08::pitch_shift::-2st,folk_08,folk,pitch_shift,-2.0,semitones,59.50507354736328,54.862281799316406,62.601165771484375
folk_08::pitch_shift::-1st,folk_08,folk,pitch_shift,-1.0,semitones,57.62394332885742,49.9404411315918,67.32133483886719
folk_08::pitch_shift::+1st,folk_08,folk,pitch_shift,1.0,semitones,56.46569061279297,52.52491760253906,60.10816955566406
folk_08::pitch_shift::+2st,folk_08,folk,pitch_shift,2.0,semitones,57.741634368896484,57.39738082885742,65.78172302246094
folk_08::pitch_shift::+4st,folk_08,folk,pitch_shift,4.0,semitones,58.55314636230469,53.553409576416016,63.9969367980957
folk_08::time_stretch::-20pct,folk_08,folk,time_stretch,-20.0,percent_tempo,51.93899154663086,50.239559173583984,51.76552963256836
folk_08::time_stretch::-10pct,folk_08,folk,time_stretch,-10.0,percent_tempo,48.84850311279297,47.28350067138672,52.195072174072266
folk_08::time_stretch::-5pct,folk_08,folk,time_stretch,-5.0,percent_tempo,58.03917694091797,56.737823486328125,57.1065559387207
folk_08::time_stretch::+5pct,folk_08,folk,time_stretch,5.0,percent_tempo,52.82523727416992,52.409576416015625,56.44374084472656
folk_08::time_stretch::+10pct,folk_08,folk,time_stretch,10.0,percent_tempo,48.15953826904297,48.09328842163086,51.429656982421875
folk_08::time_stretch::+20pct,folk_08,folk,time_stretch,20.0,percent_tempo,53.88581085205078,52.204994201660156,57.317317962646484
folk_08::lowpass::lp8000,folk_08,folk,lowpass,8000.0,hz_cutoff,73.5167465209961,67.94438171386719,75.11290740966797
folk_08::lowpass::lp4000,folk_08,folk,lowpass,4000.0,hz_cutoff,72.46893310546875,68.29839324951172,75.2565689086914
folk_08::lowpass::lp2000,folk_08,folk,lowpass,2000.0,hz_cutoff,73.68363189697266,67.87344360351562,76.28474426269531
folk_08::distortion::drv4,folk_08,folk,distortion,4.0,tanh_drive,73.04510498046875,67.85250854492188,74.66229248046875
folk_08::distortion::drv12,folk_08,folk,distortion,12.0,tanh_drive,70.53724670410156,67.09365844726562,74.42989349365234
folk_08::distortion::drv32,folk_08,folk,distortion,32.0,tanh_drive,69.76008605957031,67.49800872802734,74.96372985839844
folk_08::style_swap::swap_cross,folk_08,folk,style_swap,nan,cross_genre,52.279632568359375,48.540260314941406,58.69859313964844
folk_08::style_swap::swap_same,folk_08,folk,style_swap,nan,same_genre,59.47029113769531,60.262184143066406,61.44289779663086
folk_09::control::ctrl,folk_09,folk,control,0.0,none,73.10171508789062,69.97740936279297,77.93037414550781
folk_09::pitch_shift::-4st,folk_09,folk,pitch_shift,-4.0,semitones,63.967220306396484,65.6895980834961,65.01504516601562
folk_09::pitch_shift::-2st,folk_09,folk,pitch_shift,-2.0,semitones,72.18982696533203,69.40792846679688,76.08139038085938
folk_09::pitch_shift::-1st,folk_09,folk,pitch_shift,-1.0,semitones,68.6407470703125,65.89840698242188,73.36647033691406
folk_09::pitch_shift::+1st,folk_09,folk,pitch_shift,1.0,semitones,66.40093231201172,66.76638793945312,71.5845947265625
folk_09::pitch_shift::+2st,folk_09,folk,pitch_shift,2.0,semitones,71.44790649414062,68.57064056396484,72.01759338378906
folk_09::pitch_shift::+4st,folk_09,folk,pitch_shift,4.0,semitones,69.32035064697266,65.55364227294922,73.65404510498047
folk_09::time_stretch::-20pct,folk_09,folk,time_stretch,-20.0,percent_tempo,54.27226257324219,55.93201446533203,56.28230667114258
folk_09::time_stretch::-10pct,folk_09,folk,time_stretch,-10.0,percent_tempo,56.018470764160156,56.439571380615234,57.541221618652344
folk_09::time_stretch::-5pct,folk_09,folk,time_stretch,-5.0,percent_tempo,65.35047912597656,63.080223083496094,66.38592529296875
folk_09::time_stretch::+5pct,folk_09,folk,time_stretch,5.0,percent_tempo,59.798580169677734,59.985145568847656,63.31670379638672
folk_09::time_stretch::+10pct,folk_09,folk,time_stretch,10.0,percent_tempo,59.97269058227539,59.03050994873047,62.16550827026367
folk_09::time_stretch::+20pct,folk_09,folk,time_stretch,20.0,percent_tempo,52.39175033569336,56.607460021972656,50.08258056640625
folk_09::lowpass::lp8000,folk_09,folk,lowpass,8000.0,hz_cutoff,73.09367370605469,69.9918212890625,77.9343490600586
folk_09::lowpass::lp4000,folk_09,folk,lowpass,4000.0,hz_cutoff,72.571044921875,68.8460693359375,78.04338073730469
folk_09::lowpass::lp2000,folk_09,folk,lowpass,2000.0,hz_cutoff,71.3261947631836,68.91946411132812,77.65791320800781
folk_09::distortion::drv4,folk_09,folk,distortion,4.0,tanh_drive,72.22894287109375,68.84494018554688,77.6533203125
folk_09::distortion::drv12,folk_09,folk,distortion,12.0,tanh_drive,68.42717742919922,66.65044403076172,73.01972198486328
folk_09::distortion::drv32,folk_09,folk,distortion,32.0,tanh_drive,67.79436492919922,65.68975830078125,70.96366119384766
folk_09::style_swap::swap_cross,folk_09,folk,style_swap,nan,cross_genre,64.8792495727539,61.24565505981445,69.35265350341797
folk_09::style_swap::swap_same,folk_09,folk,style_swap,nan,same_genre,54.203128814697266,53.009037017822266,62.5550537109375
folk_10::control::ctrl,folk_10,folk,control,0.0,none,70.9596176147461,72.7635269165039,73.36666107177734
folk_10::pitch_shift::-4st,folk_10,folk,pitch_shift,-4.0,semitones,62.835723876953125,67.60841369628906,65.41932678222656
folk_10::pitch_shift::-2st,folk_10,folk,pitch_shift,-2.0,semitones,65.30679321289062,66.38134765625,66.2613296508789
folk_10::pitch_shift::-1st,folk_10,folk,pitch_shift,-1.0,semitones,62.60508346557617,59.75243377685547,62.40947341918945
folk_10::pitch_shift::+1st,folk_10,folk,pitch_shift,1.0,semitones,63.2991828918457,65.25965881347656,64.87004089355469
folk_10::pitch_shift::+2st,folk_10,folk,pitch_shift,2.0,semitones,67.10885620117188,66.95584106445312,68.56616973876953
folk_10::pitch_shift::+4st,folk_10,folk,pitch_shift,4.0,semitones,63.37559127807617,64.13778686523438,62.8108024597168
folk_10::time_stretch::-20pct,folk_10,folk,time_stretch,-20.0,percent_tempo,53.3690071105957,56.97550964355469,54.27225875854492
folk_10::time_stretch::-10pct,folk_10,folk,time_stretch,-10.0,percent_tempo,55.36513900756836,63.91672134399414,54.19145202636719
folk_10::time_stretch::-5pct,folk_10,folk,time_stretch,-5.0,percent_tempo,63.388092041015625,68.12220001220703,63.76313018798828
folk_10::time_stretch::+5pct,folk_10,folk,time_stretch,5.0,percent_tempo,62.24724197387695,65.53105926513672,63.23348617553711
folk_10::time_stretch::+10pct,folk_10,folk,time_stretch,10.0,percent_tempo,62.983314514160156,66.00581359863281,64.83155059814453
folk_10::time_stretch::+20pct,folk_10,folk,time_stretch,20.0,percent_tempo,54.65093231201172,58.25855255126953,53.52271270751953
folk_10::lowpass::lp8000,folk_10,folk,lowpass,8000.0,hz_cutoff,70.95724487304688,72.75852966308594,73.36228942871094
folk_10::lowpass::lp4000,folk_10,folk,lowpass,4000.0,hz_cutoff,69.32556915283203,69.16204833984375,72.78556060791016
folk_10::lowpass::lp2000,folk_10,folk,lowpass,2000.0,hz_cutoff,70.38916015625,71.72123718261719,72.94756317138672
folk_10::distortion::drv4,folk_10,folk,distortion,4.0,tanh_drive,70.62362670898438,72.06221008300781,72.50346374511719
folk_10::distortion::drv12,folk_10,folk,distortion,12.0,tanh_drive,69.27763366699219,69.17206573486328,71.52938842773438
folk_10::distortion::drv32,folk_10,folk,distortion,32.0,tanh_drive,68.1363525390625,68.59393310546875,70.59622955322266
folk_10::style_swap::swap_cross,folk_10,folk,style_swap,nan,cross_genre,53.50078582763672,63.160396575927734,54.26885986328125
folk_10::style_swap::swap_same,folk_10,folk,style_swap,nan,same_genre,53.857704162597656,57.991905212402344,53.24116134643555
folk_11::control::ctrl,folk_11,folk,control,0.0,none,68.08458709716797,63.45431900024414,70.4770736694336
folk_11::pitch_shift::-4st,folk_11,folk,pitch_shift,-4.0,semitones,49.03167724609375,45.956687927246094,56.700347900390625
folk_11::pitch_shift::-2st,folk_11,folk,pitch_shift,-2.0,semitones,58.634178161621094,54.544681549072266,57.55958557128906
folk_11::pitch_shift::-1st,folk_11,folk,pitch_shift,-1.0,semitones,51.74427795410156,49.819740295410156,57.06805419921875
folk_11::pitch_shift::+1st,folk_11,folk,pitch_shift,1.0,semitones,50.168304443359375,47.29206848144531,56.787071228027344
folk_11::pitch_shift::+2st,folk_11,folk,pitch_shift,2.0,semitones,58.51055908203125,51.31653594970703,63.330543518066406
folk_11::pitch_shift::+4st,folk_11,folk,pitch_shift,4.0,semitones,54.40635681152344,51.910011291503906,57.016231536865234
folk_11::time_stretch::-20pct,folk_11,folk,time_stretch,-20.0,percent_tempo,63.929542541503906,62.41131591796875,63.73480224609375
folk_11::time_stretch::-10pct,folk_11,folk,time_stretch,-10.0,percent_tempo,64.36135864257812,62.272300720214844,65.12770080566406
folk_11::time_stretch::-5pct,folk_11,folk,time_stretch,-5.0,percent_tempo,64.99102783203125,62.74109649658203,67.0133056640625
folk_11::time_stretch::+5pct,folk_11,folk,time_stretch,5.0,percent_tempo,66.22866821289062,62.00432586669922,66.57638549804688
folk_11::time_stretch::+10pct,folk_11,folk,time_stretch,10.0,percent_tempo,66.3387680053711,59.81471252441406,67.83341979980469
folk_11::time_stretch::+20pct,folk_11,folk,time_stretch,20.0,percent_tempo,65.84636688232422,61.22871398925781,68.069580078125
folk_11::lowpass::lp8000,folk_11,folk,lowpass,8000.0,hz_cutoff,68.06031036376953,63.456748962402344,70.42982482910156
folk_11::lowpass::lp4000,folk_11,folk,lowpass,4000.0,hz_cutoff,67.2621078491211,62.386329650878906,69.14476776123047
folk_11::lowpass::lp2000,folk_11,folk,lowpass,2000.0,hz_cutoff,66.99966430664062,63.0794677734375,69.03992462158203
folk_11::distortion::drv4,folk_11,folk,distortion,4.0,tanh_drive,67.78815460205078,63.323307037353516,69.56755065917969
folk_11::distortion::drv12,folk_11,folk,distortion,12.0,tanh_drive,66.63495635986328,61.99101257324219,68.97261047363281
folk_11::distortion::drv32,folk_11,folk,distortion,32.0,tanh_drive,64.20851135253906,60.60993194580078,67.03146362304688
folk_11::style_swap::swap_cross,folk_11,folk,style_swap,nan,cross_genre,63.57020568847656,59.12873458862305,64.4847412109375
folk_11::style_swap::swap_same,folk_11,folk,style_swap,nan,same_genre,58.8231315612793,54.905242919921875,60.85064697265625
folk_12::control::ctrl,folk_12,folk,control,0.0,none,48.25852966308594,46.69731521606445,50.26287841796875
folk_12::pitch_shift::-4st,folk_12,folk,pitch_shift,-4.0,semitones,48.36225128173828,45.374752044677734,47.56916427612305
folk_12::pitch_shift::-2st,folk_12,folk,pitch_shift,-2.0,semitones,47.390525817871094,44.75218200683594,50.241661071777344
folk_12::pitch_shift::-1st,folk_12,folk,pitch_shift,-1.0,semitones,46.50718688964844,45.40930938720703,48.36650085449219
folk_12::pitch_shift::+1st,folk_12,folk,pitch_shift,1.0,semitones,44.49322509765625,43.49280548095703,45.03742980957031
folk_12::pitch_shift::+2st,folk_12,folk,pitch_shift,2.0,semitones,48.07834243774414,45.811912536621094,48.94662094116211
folk_12::pitch_shift::+4st,folk_12,folk,pitch_shift,4.0,semitones,42.66613006591797,43.166194915771484,47.633331298828125
folk_12::time_stretch::-20pct,folk_12,folk,time_stretch,-20.0,percent_tempo,47.604496002197266,44.715843200683594,48.642555236816406
folk_12::time_stretch::-10pct,folk_12,folk,time_stretch,-10.0,percent_tempo,45.907493591308594,44.62112045288086,49.31591033935547
folk_12::time_stretch::-5pct,folk_12,folk,time_stretch,-5.0,percent_tempo,46.431209564208984,43.98993682861328,49.191593170166016
folk_12::time_stretch::+5pct,folk_12,folk,time_stretch,5.0,percent_tempo,45.897254943847656,45.449928283691406,47.92021179199219
folk_12::time_stretch::+10pct,folk_12,folk,time_stretch,10.0,percent_tempo,47.488922119140625,45.4205207824707,49.01099395751953
folk_12::time_stretch::+20pct,folk_12,folk,time_stretch,20.0,percent_tempo,46.99973678588867,44.40155792236328,48.410118103027344
folk_12::lowpass::lp8000,folk_12,folk,lowpass,8000.0,hz_cutoff,48.25129699707031,46.687259674072266,50.23475646972656
folk_12::lowpass::lp4000,folk_12,folk,lowpass,4000.0,hz_cutoff,47.38611602783203,45.597877502441406,48.818687438964844
folk_12::lowpass::lp2000,folk_12,folk,lowpass,2000.0,hz_cutoff,47.11796569824219,45.86021041870117,49.66157531738281
folk_12::distortion::drv4,folk_12,folk,distortion,4.0,tanh_drive,48.746707916259766,46.79845428466797,48.47577667236328
folk_12::distortion::drv12,folk_12,folk,distortion,12.0,tanh_drive,48.078575134277344,45.26742172241211,49.897727966308594
folk_12::distortion::drv32,folk_12,folk,distortion,32.0,tanh_drive,48.29779815673828,43.96678924560547,49.27939987182617
folk_12::style_swap::swap_cross,folk_12,folk,style_swap,nan,cross_genre,45.6450080871582,43.0410041809082,47.44572448730469
folk_12::style_swap::swap_same,folk_12,folk,style_swap,nan,same_genre,42.754024505615234,40.784664154052734,47.32640838623047
folk_13::control::ctrl,folk_13,folk,control,0.0,none,47.567626953125,42.2552375793457,46.72124481201172
folk_13::pitch_shift::-4st,folk_13,folk,pitch_shift,-4.0,semitones,47.757667541503906,41.51433563232422,43.04048156738281
folk_13::pitch_shift::-2st,folk_13,folk,pitch_shift,-2.0,semitones,47.64810562133789,42.32146453857422,46.651432037353516
