pair_id,source_id,genre,perturbation,magnitude,magnitude_unit,tunejury_a,tunejury_b,tunejury_cat,tunejury_rel,songeval_coherence_a,songeval_coherence_b,songeval_coherence_cat,songeval_coherence_rel,songeval_musicality_a,songeval_musicality_b,songeval_musicality_cat,songeval_musicality_rel,songeval_memorability_a,songeval_memorability_b,songeval_memorability_cat,songeval_memorability_rel,songeval_clarity_a,songeval_clarity_b,songeval_clarity_cat,songeval_clarity_rel,songeval_naturalness_a,songeval_naturalness_b,songeval_naturalness_cat,songeval_naturalness_rel
classical_01::style_swap::swap_same,classical_01,classical,style_swap,nan,same_genre,0.6413964629173279,0.46928271651268005,-0.17051571607589722,-0.7258553057909012,2.9592185020446777,3.3100335597991943,3.101942777633667,-0.03268325328826904,2.9971537590026855,3.1103591918945312,2.8972878456115723,-0.15646862983703613,2.760831832885742,2.9792516231536865,2.8584682941436768,-0.011573433876037598,2.9360427856445312,2.949760675430298,2.820889711380005,-0.12201201915740967,3.0459847450256348,2.9069936275482178,2.8427374362945557,-0.1337517499923706
classical_02::control::ctrl,classical_02,classical,control,0.0,none,0.4233030676841736,0.4233030676841736,-0.40654703974723816,-0.8298501074314117,3.2834253311157227,3.2834253311157227,3.153778076171875,-0.12964725494384766,3.087193012237549,3.087193012237549,2.981602907180786,-0.1055901050567627,2.9407765865325928,2.9407765865325928,2.9369826316833496,-0.003793954849243164,2.9335625171661377,2.9335625171661377,2.8049440383911133,-0.12861847877502441,2.8796045780181885,2.8796045780181885,2.8911449909210205,0.011540412902832031
classical_02::pitch_shift::-4st,classical_02,classical,pitch_shift,-4.0,semitones,0.4233030676841736,-0.006634384393692017,-0.006305903196334839,-0.21464024484157562,3.2834253311157227,3.352698802947998,2.9963176250457764,-0.321744441986084,3.087193012237549,3.215315103530884,2.90380859375,-0.2474454641342163,2.9407765865325928,3.0921061038970947,2.8465561866760254,-0.16988515853881836,2.9335625171661377,3.1141159534454346,2.693633794784546,-0.33020544052124023,2.8796045780181885,3.063091278076172,2.7752268314361572,-0.19612109661102295
classical_02::pitch_shift::-2st,classical_02,classical,pitch_shift,-2.0,semitones,0.4233030676841736,0.587540328502655,-0.1841484010219574,-0.6895700991153717,3.2834253311157227,3.0866293907165527,3.019796133041382,-0.16523122787475586,3.087193012237549,3.087739944458008,2.9457814693450928,-0.14168500900268555,2.9407765865325928,2.8280513286590576,2.796020746231079,-0.0883932113647461,2.9335625171661377,2.835700273513794,2.727252721786499,-0.1573786735534668,2.8796045780181885,2.875962734222412,2.776993989944458,-0.10078966617584229
classical_02::pitch_shift::-1st,classical_02,classical,pitch_shift,-1.0,semitones,0.4233030676841736,0.43840113282203674,-0.1826467216014862,-0.6134988218545914,3.2834253311157227,3.2865562438964844,3.024700164794922,-0.26029062271118164,3.087193012237549,3.2196178436279297,2.891042947769165,-0.2623624801635742,2.9407765865325928,2.9484968185424805,2.764350414276123,-0.18028628826141357,2.9335625171661377,2.9146082401275635,2.6311910152435303,-0.2928943634033203,2.8796045780181885,2.9877021312713623,2.6771745681762695,-0.25647878646850586
classical_02::pitch_shift::+1st,classical_02,classical,pitch_shift,1.0,semitones,0.4233030676841736,-0.06784120947122574,-0.33147186040878296,-0.5092027895152569,3.2834253311157227,3.2436985969543457,3.0695271492004395,-0.19403481483459473,3.087193012237549,3.1475625038146973,2.917980194091797,-0.19939756393432617,2.9407765865325928,2.907845973968506,2.8062331676483154,-0.11807811260223389,2.9335625171661377,3.0008010864257812,2.8241591453552246,-0.14302265644073486,2.8796045780181885,2.9808008670806885,2.786027431488037,-0.14417529106140137
classical_02::pitch_shift::+2st,classical_02,classical,pitch_shift,2.0,semitones,0.4233030676841736,0.44937002658843994,-0.6170663833618164,-1.0534029304981232,3.2834253311157227,3.0130996704101562,3.0362679958343506,-0.11199450492858887,3.087193012237549,2.9644572734832764,2.8874452114105225,-0.13837993144989014,2.9407765865325928,2.807684898376465,2.848027467727661,-0.026203274726867676,2.9335625171661377,3.103031873703003,2.9003021717071533,-0.11799502372741699,2.8796045780181885,2.959151029586792,2.7739555835723877,-0.14542222023010254
classical_02::pitch_shift::+4st,classical_02,classical,pitch_shift,4.0,semitones,0.4233030676841736,0.1921541392803192,-0.7218032479286194,-1.0295318514108658,3.2834253311157227,3.216444492340088,3.021052122116089,-0.2288827896118164,3.087193012237549,3.0514659881591797,2.812710762023926,-0.2566187381744385,2.9407765865325928,2.80299973487854,2.7794933319091797,-0.09239482879638672,2.9335625171661377,3.0645828247070312,2.7842252254486084,-0.21484744548797607,2.8796045780181885,2.8753957748413086,2.691312313079834,-0.18618786334991455
classical_02::time_stretch::-20pct,classical_02,classical,time_stretch,-20.0,percent_tempo,0.4233030676841736,-0.18533799052238464,-0.6955081820487976,-0.8144907206296921,3.2834253311157227,3.1038870811462402,3.0535640716552734,-0.140092134475708,3.087193012237549,2.803906202316284,2.979264259338379,0.0337146520614624,2.9407765865325928,2.7060139179229736,2.9106624126434326,0.08726716041564941,2.9335625171661377,2.7580976486206055,2.7614212036132812,-0.08440887928009033,2.8796045780181885,2.6908419132232666,2.7728219032287598,-0.012401342391967773
classical_02::time_stretch::-10pct,classical_02,classical,time_stretch,-10.0,percent_tempo,0.4233030676841736,0.00911824032664299,-0.46922048926353455,-0.6854311432689428,3.2834253311157227,3.2848808765411377,3.1598613262176514,-0.12429177761077881,3.087193012237549,2.955569267272949,2.997788906097412,-0.023592233657836914,2.9407765865325928,2.941624402999878,2.981396198272705,0.04019570350646973,2.9335625171661377,2.8793671131134033,2.872258186340332,-0.03420662879943848,2.8796045780181885,2.9132609367370605,2.855567216873169,-0.040865540504455566
classical_02::time_stretch::-5pct,classical_02,classical,time_stretch,-5.0,percent_tempo,0.4233030676841736,0.3275046944618225,-0.3367209732532501,-0.7121248543262482,3.2834253311157227,3.0980684757232666,3.2057626247406006,0.015015721321105957,3.087193012237549,3.003201484680176,3.0886244773864746,0.043427228927612305,2.9407765865325928,2.79685115814209,2.995267152786255,0.12645328044891357,2.9335625171661377,2.822666883468628,2.9275994300842285,0.0494847297668457,2.8796045780181885,2.7797746658325195,2.8170812129974365,-0.01260840892791748
classical_02::time_stretch::+5pct,classical_02,classical,time_stretch,5.0,percent_tempo,0.4233030676841736,0.18036171793937683,-0.7550625205039978,-1.056894913315773,3.2834253311157227,3.1360812187194824,3.145265817642212,-0.06448745727539062,3.087193012237549,2.9523158073425293,2.9708168506622314,-0.04893755912780762,2.9407765865325928,2.813417673110962,2.8991758823394775,0.022078752517700195,2.9335625171661377,2.7714428901672363,2.777393341064453,-0.07510936260223389,2.8796045780181885,2.771681785583496,2.8172757625579834,-0.008367419242858887
classical_02::time_stretch::+10pct,classical_02,classical,time_stretch,10.0,percent_tempo,0.4233030676841736,-0.05615117400884628,-0.19086101651191711,-0.37443696334958076,3.2834253311157227,3.049400568008423,3.0754342079162598,-0.09097874164581299,3.087193012237549,2.845574140548706,2.956486225128174,-0.009897351264953613,2.9407765865325928,2.778599500656128,2.922430992126465,0.06274294853210449,2.9335625171661377,2.808682918548584,2.829799175262451,-0.04132354259490967,2.8796045780181885,2.7210142612457275,2.7764124870300293,-0.02389693260192871
classical_02::time_stretch::+20pct,classical_02,classical,time_stretch,20.0,percent_tempo,0.4233030676841736,-0.1848076581954956,-0.2747620642185211,-0.3940097689628601,3.2834253311157227,3.1661646366119385,3.0841140747070312,-0.14068090915679932,3.087193012237549,2.9882009029388428,3.0525312423706055,0.014834284782409668,2.9407765865325928,2.8570241928100586,2.9164047241210938,0.017504334449768066,2.9335625171661377,2.96925950050354,2.8273682594299316,-0.12404274940490723,2.8796045780181885,2.7957723140716553,2.788198947906494,-0.049489498138427734
