pair_id,source_id,genre,perturbation,magnitude,magnitude_unit,audiobox_ce_a,audiobox_ce_b,audiobox_ce_cat,audiobox_ce_rel,audiobox_cu_a,audiobox_cu_b,audiobox_cu_cat,audiobox_cu_rel,audiobox_pc_a,audiobox_pc_b,audiobox_pc_cat,audiobox_pc_rel,audiobox_pq_a,audiobox_pq_b,audiobox_pq_cat,audiobox_pq_rel
classical_03::distortion::drv32,classical_03,classical,distortion,32.0,tanh_drive,7.189311504364014,6.575772285461426,6.924076557159424,0.0415346622467041,8.041643142700195,7.588076591491699,7.900650501251221,0.08579063415527344,2.9994771480560303,3.3680057525634766,3.2219369411468506,0.03819549083709717,7.072698593139648,6.100466728210449,6.643812656402588,0.05722999572753906
classical_03::style_swap::swap_cross,classical_03,classical,style_swap,nan,cross_genre,7.189311504364014,5.998993396759033,7.047597885131836,0.4534454345703125,8.041643142700195,6.636495113372803,7.527806282043457,0.188737154006958,2.9994771480560303,6.254149436950684,6.002378940582275,1.3755656480789185,7.072698593139648,6.6198296546936035,7.426880836486816,0.5806167125701904
classical_03::style_swap::swap_same,classical_03,classical,style_swap,nan,same_genre,7.189311504364014,7.5569305419921875,7.200801849365234,-0.1723191738128662,8.041643142700195,7.96008825302124,7.899981498718262,-0.10088419914245605,2.9994771480560303,6.37424898147583,5.63209342956543,0.9452303647994995,7.072698593139648,7.609323978424072,7.498169422149658,0.15715813636779785
classical_04::control::ctrl,classical_04,classical,control,0.0,none,7.747683048248291,7.747683048248291,7.718010902404785,-0.02967214584350586,8.130369186401367,8.130369186401367,8.217901229858398,0.08753204345703125,6.463343620300293,6.463343620300293,6.422330856323242,-0.04101276397705078,7.365444183349609,7.365444183349609,7.4658379554748535,0.10039377212524414
classical_04::pitch_shift::-4st,classical_04,classical,pitch_shift,-4.0,semitones,7.747683048248291,7.768991470336914,7.744422912597656,-0.013914346694946289,8.130369186401367,8.24794864654541,8.234151840209961,0.044992923736572266,6.463343620300293,6.55363130569458,6.563459873199463,0.05497241020202637,7.365444183349609,7.428846836090088,7.5739240646362305,0.17677855491638184
classical_04::pitch_shift::-2st,classical_04,classical,pitch_shift,-2.0,semitones,7.747683048248291,7.802070140838623,7.736642837524414,-0.03823375701904297,8.130369186401367,8.01441478729248,8.159234046936035,0.08684206008911133,6.463343620300293,6.3279218673706055,6.397555828094482,0.0019230842590332031,7.365444183349609,7.191318988800049,7.467147350311279,0.1887657642364502
classical_04::pitch_shift::-1st,classical_04,classical,pitch_shift,-1.0,semitones,7.747683048248291,7.759345054626465,7.694462776184082,-0.0590512752532959,8.130369186401367,8.063799858093262,8.195823669433594,0.0987391471862793,6.463343620300293,6.273679256439209,6.366384983062744,-0.002126455307006836,7.365444183349609,7.106027126312256,7.332706451416016,0.09697079658508301
classical_04::pitch_shift::+1st,classical_04,classical,pitch_shift,1.0,semitones,7.747683048248291,7.756814956665039,7.69394588470459,-0.058303117752075195,8.130369186401367,7.953692436218262,8.049586296081543,0.007555484771728516,6.463343620300293,6.191370010375977,6.302165985107422,-0.02519083023071289,7.365444183349609,7.272208213806152,7.376916408538818,0.0580902099609375
classical_04::pitch_shift::+2st,classical_04,classical,pitch_shift,2.0,semitones,7.747683048248291,7.08306360244751,7.455160140991211,0.03978681564331055,8.130369186401367,7.042198657989502,7.633447647094727,0.04716372489929199,6.463343620300293,5.825462341308594,6.177957534790039,0.0335545539855957,7.365444183349609,6.632714748382568,7.193519115447998,0.19443964958190918
classical_04::pitch_shift::+4st,classical_04,classical,pitch_shift,4.0,semitones,7.747683048248291,7.233736991882324,7.446030616760254,-0.04467940330505371,8.130369186401367,7.763233661651611,7.8809404373168945,-0.06586098670959473,6.463343620300293,5.878475189208984,6.116121768951416,-0.054787635803222656,7.365444183349609,7.252079963684082,7.431281566619873,0.12251949310302734
classical_04::time_stretch::-20pct,classical_04,classical,time_stretch,-20.0,percent_tempo,7.747683048248291,7.404908657073975,7.519545078277588,-0.05675077438354492,8.130369186401367,6.465737342834473,7.389631748199463,0.09157848358154297,6.463343620300293,6.0814409255981445,6.186275482177734,-0.08611679077148438,7.365444183349609,6.346163272857666,6.913153648376465,0.05734992027282715
classical_04::time_stretch::-10pct,classical_04,classical,time_stretch,-10.0,percent_tempo,7.747683048248291,7.755151271820068,7.696966171264648,-0.05445098876953125,8.130369186401367,7.97813606262207,8.088321685791016,0.034069061279296875,6.463343620300293,6.133294105529785,6.289178848266602,-0.0091400146484375,7.365444183349609,7.04752779006958,7.287712097167969,0.08122611045837402
classical_04::time_stretch::-5pct,classical_04,classical,time_stretch,-5.0,percent_tempo,7.747683048248291,7.711987495422363,7.695293426513672,-0.03454184532165527,8.130369186401367,7.916065216064453,8.030478477478027,0.0072612762451171875,6.463343620300293,6.199979305267334,6.3009233474731445,-0.030738115310668945,7.365444183349609,7.006940841674805,7.211777210235596,0.025584697723388672
classical_04::time_stretch::+5pct,classical_04,classical,time_stretch,5.0,percent_tempo,7.747683048248291,7.762546539306641,7.703031063079834,-0.052083730697631836,8.130369186401367,8.09987735748291,8.207893371582031,0.09277009963989258,6.463343620300293,6.208708763122559,6.343076229095459,0.007050037384033203,7.365444183349609,7.123845100402832,7.352375507354736,0.10773086547851562
classical_04::time_stretch::+10pct,classical_04,classical,time_stretch,10.0,percent_tempo,7.747683048248291,7.767850875854492,7.698202133178711,-0.059564828872680664,8.130369186401367,7.941280364990234,8.092310905456543,0.05648612976074219,6.463343620300293,6.339861869812012,6.375340461730957,-0.026262283325195312,7.365444183349609,7.096940994262695,7.332533359527588,0.10134077072143555
