pair_id,source_id,genre,dim_target,perturbation,magnitude,score_H,score_T,score_R,score_S
s14::cand02,s14,s14,rerank,ace_inpaint_candidate,2.0,0.999231,0.776677,0.678389,0.462383
s14::cand03,s14,s14,rerank,ace_inpaint_candidate,3.0,0.997870,0.704707,0.967659,0.402952
s14::cand04,s14,s14,rerank,ace_inpaint_candidate,4.0,0.999108,0.764702,0.927128,0.500220
s14::cand05,s14,s14,rerank,ace_inpaint_candidate,5.0,0.999055,0.727313,0.979623,0.433011
s14::cand06,s14,s14,rerank,ace_inpaint_candidate,6.0,0.990952,0.660764,0.930746,0.339218
s14::cand07,s14,s14,rerank,ace_inpaint_candidate,7.0,0.998557,0.790433,0.679095,0.455427
s15::cand00,s15,s15,rerank,ace_inpaint_candidate,0.0,0.962506,0.617019,0.891257,0.441837
s15::cand01,s15,s15,rerank,ace_inpaint_candidate,1.0,0.977614,0.701921,0.958040,0.477515
s15::cand02,s15,s15,rerank,ace_inpaint_candidate,2.0,0.951601,0.688522,0.939665,0.309999
s15::cand03,s15,s15,rerank,ace_inpaint_candidate,3.0,0.939409,0.631722,0.960275,0.334159
s15::cand04,s15,s15,rerank,ace_inpaint_candidate,4.0,0.976992,0.665925,0.904464,0.441319
s15::cand05,s15,s15,rerank,ace_inpaint_candidate,5.0,0.990676,0.674274,0.966711,0.455715
s15::cand06,s15,s15,rerank,ace_inpaint_candidate,6.0,0.979040,0.711558,0.953332,0.455327
s15::cand07,s15,s15,rerank,ace_inpaint_candidate,7.0,0.971858,0.714926,0.925730,0.433916
s16::cand00,s16,s16,rerank,ace_inpaint_candidate,0.0,0.994276,0.674219,0.942446,0.477222
s16::cand01,s16,s16,rerank,ace_inpaint_candidate,1.0,0.995323,0.691939,0.958158,0.507778
s16::cand02,s16,s16,rerank,ace_inpaint_candidate,2.0,0.998505,0.654207,0.957396,0.432368
s16::cand03,s16,s16,rerank,ace_inpaint_candidate,3.0,0.989706,0.671092,0.915856,0.270014
s16::cand04,s16,s16,rerank,ace_inpaint_candidate,4.0,0.997011,0.695453,0.957818,0.492417
